Value,Cohort,Universe,HHType,Population,SystemPath,ProjectID,ReportRow,ReportID,Step
178,-1,3,1,14,-1,,107,607271242,"8.11"
64,-1,3,1,16,-1,,107,607271242,"8.11"
185,-1,3,1,17,-1,,107,607271242,"8.11"
70,0,3,0,0,-1,,107,607271242,"8.11"
168,0,3,0,15,-1,,107,607271242,"8.11"
127,0,3,0,16,-1,,107,607271242,"8.11"
35,0,3,0,17,-1,,107,607271242,"8.11"
70,0,3,1,0,-1,,107,607271242,"8.11"
36,0,3,1,10,-1,,107,607271242,"8.11"
81,0,3,1,14,-1,,107,607271242,"8.11"
168,0,3,1,15,-1,,107,607271242,"8.11"
127,0,3,1,16,-1,,107,607271242,"8.11"
35,0,3,1,17,-1,,107,607271242,"8.11"
524,-2,3,0,0,-1,,108,607271242,"8.11"
524,-2,3,0,17,-1,,108,607271242,"8.11"
524,-2,3,3,0,-1,,108,607271242,"8.11"
524,-2,3,3,17,-1,,108,607271242,"8.11"
155,-1,3,0,0,-1,,108,607271242,"8.11"
15,-1,3,0,17,-1,,108,607271242,"8.11"
155,-1,3,3,0,-1,,108,607271242,"8.11"
15,-1,3,3,17,-1,,108,607271242,"8.11"
46,-1,3,0,0,-1,,109,607271242,"8.11"
46,-1,3,0,17,-1,,109,607271242,"8.11"
46,-1,3,1,0,-1,,109,607271242,"8.11"
46,-1,3,1,14,-1,,109,607271242,"8.11"
46,-1,3,1,17,-1,,109,607271242,"8.11"
111,0,3,0,0,-1,,109,607271242,"8.11"
111,0,3,1,0,-1,,109,607271242,"8.11"
111,0,3,1,14,-1,,109,607271242,"8.11"
272,-2,3,0,0,-1,,110,607271242,"8.11"
266,-2,3,0,13,-1,,110,607271242,"8.11"
171,-2,3,0,15,-1,,110,607271242,"8.11"
171,-2,3,0,16,-1,,110,607271242,"8.11"
396,-2,3,0,17,-1,,110,607271242,"8.11"
266,-2,3,1,0,-1,,110,607271242,"8.11"
278,-2,3,1,11,-1,,110,607271242,"8.11"
266,-2,3,1,13,-1,,110,607271242,"8.11"
261,-2,3,1,14,-1,,110,607271242,"8.11"
120,-2,3,1,15,-1,,110,607271242,"8.11"
120,-2,3,1,16,-1,,110,607271242,"8.11"
396,-2,3,1,17,-1,,110,607271242,"8.11"
323,-2,3,2,0,-1,,110,607271242,"8.11"
323,-2,3,2,12,-1,,110,607271242,"8.11"
323,-2,3,2,15,-1,,110,607271242,"8.11"
323,-2,3,2,16,-1,,110,607271242,"8.11"
159,-1,3,0,0,-1,,110,607271242,"8.11"
166,-1,3,0,13,-1,,110,607271242,"8.11"
191,-1,3,0,15,-1,,110,607271242,"8.11"
191,-1,3,0,16,-1,,110,607271242,"8.11"
151,-1,3,0,17,-1,,110,607271242,"8.11"
159,-1,3,1,0,-1,,110,607271242,"8.11"
149,-1,3,1,10,-1,,110,607271242,"8.11"
166,-1,3,1,13,-1,,110,607271242,"8.11"
148,-1,3,1,14,-1,,110,607271242,"8.11"
191,-1,3,1,15,-1,,110,607271242,"8.11"
191,-1,3,1,16,-1,,110,607271242,"8.11"
151,-1,3,1,17,-1,,110,607271242,"8.11"
63,0,3,0,0,-1,,110,607271242,"8.11"
15,0,3,0,15,-1,,110,607271242,"8.11"
15,0,3,0,16,-1,,110,607271242,"8.11"
88,0,3,0,17,-1,,110,607271242,"8.11"
36,0,3,1,0,-1,,110,607271242,"8.11"
36,0,3,1,14,-1,,110,607271242,"8.11"
15,0,3,1,15,-1,,110,607271242,"8.11"
15,0,3,1,16,-1,,110,607271242,"8.11"
57,0,3,1,17,-1,,110,607271242,"8.11"
119,0,3,3,0,-1,,110,607271242,"8.11"
119,0,3,3,17,-1,,110,607271242,"8.11"
319,-2,3,0,0,-1,,111,607271242,"8.11"
299,-2,3,0,13,-1,,111,607271242,"8.11"
254,-2,3,0,15,-1,,111,607271242,"8.11"
254,-2,3,0,16,-1,,111,607271242,"8.11"
301,-2,3,0,17,-1,,111,607271242,"8.11"
294,-2,3,1,0,-1,,111,607271242,"8.11"
342,-2,3,1,10,-1,,111,607271242,"8.11"
308,-2,3,1,11,-1,,111,607271242,"8.11"
299,-2,3,1,13,-1,,111,607271242,"8.11"
288,-2,3,1,14,-1,,111,607271242,"8.11"
254,-2,3,1,15,-1,,111,607271242,"8.11"
254,-2,3,1,16,-1,,111,607271242,"8.11"
281,-2,3,1,17,-1,,111,607271242,"8.11"
431,-2,3,2,0,-1,,111,607271242,"8.11"
486,-2,3,2,12,-1,,111,607271242,"8.11"
350,-2,3,2,17,-1,,111,607271242,"8.11"
226,-1,3,0,0,-1,,111,607271242,"8.11"
259,-1,3,0,15,-1,,111,607271242,"8.11"
259,-1,3,0,16,-1,,111,607271242,"8.11"
228,-1,3,0,17,-1,,111,607271242,"8.11"
235,-1,3,1,0,-1,,111,607271242,"8.11"
318,-1,3,1,10,-1,,111,607271242,"8.11"
268,-1,3,1,11,-1,,111,607271242,"8.11"
221,-1,3,1,14,-1,,111,607271242,"8.11"
291,-1,3,1,15,-1,,111,607271242,"8.11"
291,-1,3,1,16,-1,,111,607271242,"8.11"
236,-1,3,1,17,-1,,111,607271242,"8.11"
181,-1,3,2,0,-1,,111,607271242,"8.11"
170,-1,3,2,12,-1,,111,607271242,"8.11"
163,-1,3,2,15,-1,,111,607271242,"8.11"
163,-1,3,2,16,-1,,111,607271242,"8.11"
184,-1,3,2,17,-1,,111,607271242,"8.11"
102,0,3,0,0,-1,,111,607271242,"8.11"
57,0,3,0,15,-1,,111,607271242,"8.11"
57,0,3,0,16,-1,,111,607271242,"8.11"
111,0,3,0,17,-1,,111,607271242,"8.11"
102,0,3,1,0,-1,,111,607271242,"8.11"
132,0,3,1,10,-1,,111,607271242,"8.11"
87,0,3,1,14,-1,,111,607271242,"8.11"
57,0,3,1,15,-1,,111,607271242,"8.11"
57,0,3,1,16,-1,,111,607271242,"8.11"
111,0,3,1,17,-1,,111,607271242,"8.11"
273,-2,3,0,0,-1,,112,607271242,"8.11"
146,-2,3,0,13,-1,,112,607271242,"8.11"
268,-2,3,0,15,-1,,112,607271242,"8.11"
268,-2,3,0,16,-1,,112,607271242,"8.11"
262,-2,3,0,17,-1,,112,607271242,"8.11"
264,-2,3,1,0,-1,,112,607271242,"8.11"
300,-2,3,1,10,-1,,112,607271242,"8.11"
434,-2,3,1,11,-1,,112,607271242,"8.11"
146,-2,3,1,13,-1,,112,607271242,"8.11"
256,-2,3,1,14,-1,,112,607271242,"8.11"
265,-2,3,1,15,-1,,112,607271242,"8.11"
265,-2,3,1,16,-1,,112,607271242,"8.11"
240,-2,3,1,17,-1,,112,607271242,"8.11"
352,-2,3,2,0,-1,,112,607271242,"8.11"
338,-2,3,2,12,-1,,112,607271242,"8.11"
349,-2,3,2,15,-1,,112,607271242,"8.11"
349,-2,3,2,16,-1,,112,607271242,"8.11"
353,-2,3,2,17,-1,,112,607271242,"8.11"
183,-1,3,0,0,-1,,112,607271242,"8.11"
53,-1,3,0,13,-1,,112,607271242,"8.11"
186,-1,3,0,15,-1,,112,607271242,"8.11"
186,-1,3,0,16,-1,,112,607271242,"8.11"
184,-1,3,0,17,-1,,112,607271242,"8.11"
180,-1,3,1,0,-1,,112,607271242,"8.11"
58,-1,3,1,10,-1,,112,607271242,"8.11"
109,-1,3,1,11,-1,,112,607271242,"8.11"
53,-1,3,1,13,-1,,112,607271242,"8.11"
192,-1,3,1,14,-1,,112,607271242,"8.11"
186,-1,3,1,15,-1,,112,607271242,"8.11"
186,-1,3,1,16,-1,,112,607271242,"8.11"
176,-1,3,1,17,-1,,112,607271242,"8.11"
220,-1,3,2,0,-1,,112,607271242,"8.11"
239,-1,3,2,17,-1,,112,607271242,"8.11"
67,0,3,0,0,-1,,112,607271242,"8.11"
102,0,3,0,13,-1,,112,607271242,"8.11"
25,0,3,0,15,-1,,112,607271242,"8.11"
25,0,3,0,16,-1,,112,607271242,"8.11"
90,0,3,0,17,-1,,112,607271242,"8.11"
68,0,3,1,0,-1,,112,607271242,"8.11"
47,0,3,1,10,-1,,112,607271242,"8.11"
109,0,3,1,11,-1,,112,607271242,"8.11"
102,0,3,1,13,-1,,112,607271242,"8.11"
63,0,3,1,14,-1,,112,607271242,"8.11"
25,0,3,1,15,-1,,112,607271242,"8.11"
25,0,3,1,16,-1,,112,607271242,"8.11"
96,0,3,1,17,-1,,112,607271242,"8.11"
40,0,3,2,0,-1,,112,607271242,"8.11"
40,0,3,2,17,-1,,112,607271242,"8.11"
269,-2,3,0,0,-1,,113,607271242,"8.11"
247,-2,3,0,13,-1,,113,607271242,"8.11"
250,-2,3,0,15,-1,,113,607271242,"8.11"
250,-2,3,0,16,-1,,113,607271242,"8.11"
272,-2,3,0,17,-1,,113,607271242,"8.11"
273,-2,3,1,0,-1,,113,607271242,"8.11"
247,-2,3,1,13,-1,,113,607271242,"8.11"
276,-2,3,1,14,-1,,113,607271242,"8.11"
250,-2,3,1,15,-1,,113,607271242,"8.11"
250,-2,3,1,16,-1,,113,607271242,"8.11"
278,-2,3,1,17,-1,,113,607271242,"8.11"
206,-2,3,2,0,-1,,113,607271242,"8.11"
206,-2,3,2,17,-1,,113,607271242,"8.11"
220,-1,3,0,0,-1,,113,607271242,"8.11"
281,-1,3,0,13,-1,,113,607271242,"8.11"
271,-1,3,0,15,-1,,113,607271242,"8.11"
234,-1,3,0,16,-1,,113,607271242,"8.11"
211,-1,3,0,17,-1,,113,607271242,"8.11"
220,-1,3,1,0,-1,,113,607271242,"8.11"
281,-1,3,1,13,-1,,113,607271242,"8.11"
210,-1,3,1,14,-1,,113,607271242,"8.11"
271,-1,3,1,15,-1,,113,607271242,"8.11"
234,-1,3,1,16,-1,,113,607271242,"8.11"
211,-1,3,1,17,-1,,113,607271242,"8.11"
211,-1,3,2,0,-1,,113,607271242,"8.11"
211,-1,3,2,17,-1,,113,607271242,"8.11"
102,0,3,0,0,-1,,113,607271242,"8.11"
107,0,3,0,13,-1,,113,607271242,"8.11"
102,0,3,0,17,-1,,113,607271242,"8.11"
102,0,3,1,0,-1,,113,607271242,"8.11"
107,0,3,1,13,-1,,113,607271242,"8.11"
101,0,3,1,14,-1,,113,607271242,"8.11"
102,0,3,1,17,-1,,113,607271242,"8.11"
259,-2,3,0,0,-1,,115,607271242,"8.11"
259,-2,3,0,15,-1,,115,607271242,"8.11"
259,-2,3,0,16,-1,,115,607271242,"8.11"
259,-2,3,1,0,-1,,115,607271242,"8.11"
259,-2,3,1,14,-1,,115,607271242,"8.11"
259,-2,3,1,15,-1,,115,607271242,"8.11"
259,-2,3,1,16,-1,,115,607271242,"8.11"
465,-2,3,0,0,-1,,116,607271242,"8.11"
465,-2,3,0,17,-1,,116,607271242,"8.11"
465,-2,3,1,0,-1,,116,607271242,"8.11"
465,-2,3,1,14,-1,,116,607271242,"8.11"
465,-2,3,1,17,-1,,116,607271242,"8.11"
28,0,3,0,0,-1,,116,607271242,"8.11"
28,0,3,0,17,-1,,116,607271242,"8.11"
28,0,3,1,0,-1,,116,607271242,"8.11"
28,0,3,1,14,-1,,116,607271242,"8.11"
28,0,3,1,17,-1,,116,607271242,"8.11"
385,-2,2,0,0,-1,,117,607271242,"8.11"
397,-2,2,0,13,-1,,117,607271242,"8.11"
359,-2,2,0,15,-1,,117,607271242,"8.11"
359,-2,2,0,16,-1,,117,607271242,"8.11"
413,-2,2,0,17,-1,,117,607271242,"8.11"
386,-2,2,1,0,-1,,117,607271242,"8.11"
172,-2,2,1,10,-1,,117,607271242,"8.11"
426,-2,2,1,11,-1,,117,607271242,"8.11"
386,-2,2,1,13,-1,,117,607271242,"8.11"
392,-2,2,1,14,-1,,117,607271242,"8.11"
359,-2,2,1,15,-1,,117,607271242,"8.11"
359,-2,2,1,16,-1,,117,607271242,"8.11"
421,-2,2,1,17,-1,,117,607271242,"8.11"
373,-2,2,2,0,-1,,117,607271242,"8.11"
302,-2,2,2,12,-1,,117,607271242,"8.11"
582,-2,2,2,13,-1,,117,607271242,"8.11"
375,-2,2,2,17,-1,,117,607271242,"8.11"
268,-1,2,0,0,-1,,117,607271242,"8.11"
294,-1,2,0,13,-1,,117,607271242,"8.11"
241,-1,2,0,15,-1,,117,607271242,"8.11"
241,-1,2,0,16,-1,,117,607271242,"8.11"
288,-1,2,0,17,-1,,117,607271242,"8.11"
257,-1,2,1,0,-1,,117,607271242,"8.11"
291,-1,2,1,11,-1,,117,607271242,"8.11"
294,-1,2,1,13,-1,,117,607271242,"8.11"
250,-1,2,1,14,-1,,117,607271242,"8.11"
241,-1,2,1,15,-1,,117,607271242,"8.11"
241,-1,2,1,16,-1,,117,607271242,"8.11"
268,-1,2,1,17,-1,,117,607271242,"8.11"
344,-1,2,2,0,-1,,117,607271242,"8.11"
398,-1,2,2,12,-1,,117,607271242,"8.11"
356,-1,2,2,17,-1,,117,607271242,"8.11"
121,0,2,0,0,-1,,117,607271242,"8.11"
42,0,2,0,13,-1,,117,607271242,"8.11"
126,0,2,0,15,-1,,117,607271242,"8.11"
126,0,2,0,16,-1,,117,607271242,"8.11"
115,0,2,0,17,-1,,117,607271242,"8.11"
118,0,2,1,0,-1,,117,607271242,"8.11"
159,0,2,1,11,-1,,117,607271242,"8.11"
42,0,2,1,13,-1,,117,607271242,"8.11"
122,0,2,1,14,-1,,117,607271242,"8.11"
126,0,2,1,15,-1,,117,607271242,"8.11"
126,0,2,1,16,-1,,117,607271242,"8.11"
107,0,2,1,17,-1,,117,607271242,"8.11"
121,0,2,2,0,-1,,117,607271242,"8.11"
46,0,2,2,12,-1,,117,607271242,"8.11"
121,0,2,2,17,-1,,117,607271242,"8.11"
217,0,2,3,0,-1,,117,607271242,"8.11"
217,0,2,3,17,-1,,117,607271242,"8.11"
394,-2,2,0,0,-1,,118,607271242,"8.11"
71,-2,2,0,17,-1,,118,607271242,"8.11"
718,-2,2,1,0,-1,,118,607271242,"8.11"
718,-2,2,1,14,-1,,118,607271242,"8.11"
71,-2,2,2,0,-1,,118,607271242,"8.11"
71,-2,2,2,17,-1,,118,607271242,"8.11"
401,-1,2,0,0,-1,,118,607271242,"8.11"
401,-1,2,0,17,-1,,118,607271242,"8.11"
401,-1,2,1,0,-1,,118,607271242,"8.11"
401,-1,2,1,14,-1,,118,607271242,"8.11"
401,-1,2,1,17,-1,,118,607271242,"8.11"
419,-2,2,0,0,-1,,119,607271242,"8.11"
586,-2,2,0,13,-1,,119,607271242,"8.11"
587,-2,2,0,15,-1,,119,607271242,"8.11"
587,-2,2,0,16,-1,,119,607271242,"8.11"
307,-2,2,0,17,-1,,119,607271242,"8.11"
419,-2,2,1,0,-1,,119,607271242,"8.11"
586,-2,2,1,13,-1,,119,607271242,"8.11"
168,-2,2,1,14,-1,,119,607271242,"8.11"
587,-2,2,1,15,-1,,119,607271242,"8.11"
587,-2,2,1,16,-1,,119,607271242,"8.11"
307,-2,2,1,17,-1,,119,607271242,"8.11"
272,-1,2,0,0,-1,,119,607271242,"8.11"
272,-1,2,0,13,-1,,119,607271242,"8.11"
206,-1,2,0,15,-1,,119,607271242,"8.11"
175,-1,2,0,16,-1,,119,607271242,"8.11"
359,-1,2,0,17,-1,,119,607271242,"8.11"
272,-1,2,1,0,-1,,119,607271242,"8.11"
272,-1,2,1,13,-1,,119,607271242,"8.11"
206,-1,2,1,15,-1,,119,607271242,"8.11"
175,-1,2,1,16,-1,,119,607271242,"8.11"
359,-1,2,1,17,-1,,119,607271242,"8.11"
186,0,2,0,0,-1,,119,607271242,"8.11"
186,0,2,0,13,-1,,119,607271242,"8.11"
147,0,2,0,15,-1,,119,607271242,"8.11"
147,0,2,0,16,-1,,119,607271242,"8.11"
226,0,2,0,17,-1,,119,607271242,"8.11"
186,0,2,1,0,-1,,119,607271242,"8.11"
186,0,2,1,13,-1,,119,607271242,"8.11"
147,0,2,1,15,-1,,119,607271242,"8.11"
147,0,2,1,16,-1,,119,607271242,"8.11"
226,0,2,1,17,-1,,119,607271242,"8.11"
342,-2,2,0,0,-1,,120,607271242,"8.11"
41,-2,2,0,15,-1,,120,607271242,"8.11"
41,-2,2,0,16,-1,,120,607271242,"8.11"
370,-2,2,0,17,-1,,120,607271242,"8.11"
328,-2,2,1,0,-1,,120,607271242,"8.11"
191,-2,2,1,10,-1,,120,607271242,"8.11"
337,-2,2,1,14,-1,,120,607271242,"8.11"
41,-2,2,1,15,-1,,120,607271242,"8.11"
41,-2,2,1,16,-1,,120,607271242,"8.11"
354,-2,2,1,17,-1,,120,607271242,"8.11"
574,-2,2,2,0,-1,,120,607271242,"8.11"
574,-2,2,2,17,-1,,120,607271242,"8.11"
242,-1,2,0,0,-1,,120,607271242,"8.11"
295,-1,2,0,13,-1,,120,607271242,"8.11"
242,-1,2,0,17,-1,,120,607271242,"8.11"
229,-1,2,1,0,-1,,120,607271242,"8.11"
295,-1,2,1,13,-1,,120,607271242,"8.11"
210,-1,2,1,14,-1,,120,607271242,"8.11"
229,-1,2,1,17,-1,,120,607271242,"8.11"
364,-1,2,2,0,-1,,120,607271242,"8.11"
364,-1,2,2,17,-1,,120,607271242,"8.11"
92,0,2,0,0,-1,,120,607271242,"8.11"
92,0,2,0,17,-1,,120,607271242,"8.11"
92,0,2,1,0,-1,,120,607271242,"8.11"
92,0,2,1,14,-1,,120,607271242,"8.11"
92,0,2,1,17,-1,,120,607271242,"8.11"
358,-2,2,0,0,-1,,122,607271242,"8.11"
165,-2,2,0,13,-1,,122,607271242,"8.11"
284,-2,2,0,15,-1,,122,607271242,"8.11"
284,-2,2,0,16,-1,,122,607271242,"8.11"
350,-2,2,0,17,-1,,122,607271242,"8.11"
336,-2,2,1,0,-1,,122,607271242,"8.11"
244,-2,2,1,10,-1,,122,607271242,"8.11"
176,-2,2,1,11,-1,,122,607271242,"8.11"
165,-2,2,1,13,-1,,122,607271242,"8.11"
385,-2,2,1,14,-1,,122,607271242,"8.11"
284,-2,2,1,15,-1,,122,607271242,"8.11"
284,-2,2,1,16,-1,,122,607271242,"8.11"
331,-2,2,1,17,-1,,122,607271242,"8.11"
454,-2,2,2,0,-1,,122,607271242,"8.11"
412,-2,2,2,17,-1,,122,607271242,"8.11"
180,-1,2,0,0,-1,,122,607271242,"8.11"
321,-1,2,0,13,-1,,122,607271242,"8.11"
186,-1,2,0,15,-1,,122,607271242,"8.11"
186,-1,2,0,16,-1,,122,607271242,"8.11"
171,-1,2,0,17,-1,,122,607271242,"8.11"
181,-1,2,1,0,-1,,122,607271242,"8.11"
268,-1,2,1,10,-1,,122,607271242,"8.11"
144,-1,2,1,11,-1,,122,607271242,"8.11"
321,-1,2,1,13,-1,,122,607271242,"8.11"
166,-1,2,1,14,-1,,122,607271242,"8.11"
186,-1,2,1,15,-1,,122,607271242,"8.11"
186,-1,2,1,16,-1,,122,607271242,"8.11"
169,-1,2,1,17,-1,,122,607271242,"8.11"
237,-1,2,2,0,-1,,122,607271242,"8.11"
367,-1,2,2,17,-1,,122,607271242,"8.11"
99,-1,2,3,0,-1,,122,607271242,"8.11"
99,-1,2,3,17,-1,,122,607271242,"8.11"
96,0,2,0,0,-1,,122,607271242,"8.11"
148,0,2,0,13,-1,,122,607271242,"8.11"
130,0,2,0,15,-1,,122,607271242,"8.11"
118,0,2,0,16,-1,,122,607271242,"8.11"
98,0,2,0,17,-1,,122,607271242,"8.11"
91,0,2,1,0,-1,,122,607271242,"8.11"
135,0,2,1,10,-1,,122,607271242,"8.11"
148,0,2,1,13,-1,,122,607271242,"8.11"
81,0,2,1,14,-1,,122,607271242,"8.11"
118,0,2,1,15,-1,,122,607271242,"8.11"
106,0,2,1,16,-1,,122,607271242,"8.11"
97,0,2,1,17,-1,,122,607271242,"8.11"
142,0,2,2,0,-1,,122,607271242,"8.11"
210,0,2,2,15,-1,,122,607271242,"8.11"
210,0,2,2,16,-1,,122,607271242,"8.11"
108,0,2,2,17,-1,,122,607271242,"8.11"
372,-2,2,0,0,-1,,123,607271242,"8.11"
302,-2,2,0,15,-1,,123,607271242,"8.11"
302,-2,2,0,16,-1,,123,607271242,"8.11"
392,-2,2,0,17,-1,,123,607271242,"8.11"
351,-2,2,1,0,-1,,123,607271242,"8.11"
351,-2,2,1,14,-1,,123,607271242,"8.11"
302,-2,2,1,15,-1,,123,607271242,"8.11"
302,-2,2,1,16,-1,,123,607271242,"8.11"
374,-2,2,1,17,-1,,123,607271242,"8.11"
486,-2,2,2,0,-1,,123,607271242,"8.11"
458,-2,2,2,17,-1,,123,607271242,"8.11"
175,-1,2,0,0,-1,,123,607271242,"8.11"
219,-1,2,0,13,-1,,123,607271242,"8.11"
186,-1,2,0,15,-1,,123,607271242,"8.11"
186,-1,2,0,16,-1,,123,607271242,"8.11"
172,-1,2,0,17,-1,,123,607271242,"8.11"
177,-1,2,1,0,-1,,123,607271242,"8.11"
191,-1,2,1,10,-1,,123,607271242,"8.11"
51,-1,2,1,11,-1,,123,607271242,"8.11"
219,-1,2,1,13,-1,,123,607271242,"8.11"
178,-1,2,1,14,-1,,123,607271242,"8.11"
186,-1,2,1,15,-1,,123,607271242,"8.11"
186,-1,2,1,16,-1,,123,607271242,"8.11"
174,-1,2,1,17,-1,,123,607271242,"8.11"
139,-1,2,2,0,-1,,123,607271242,"8.11"
139,-1,2,2,17,-1,,123,607271242,"8.11"
89,0,2,0,0,-1,,123,607271242,"8.11"
79,0,2,0,13,-1,,123,607271242,"8.11"
66,0,2,0,15,-1,,123,607271242,"8.11"
64,0,2,0,16,-1,,123,607271242,"8.11"
107,0,2,0,17,-1,,123,607271242,"8.11"
89,0,2,1,0,-1,,123,607271242,"8.11"
173,0,2,1,10,-1,,123,607271242,"8.11"
26,0,2,1,11,-1,,123,607271242,"8.11"
79,0,2,1,13,-1,,123,607271242,"8.11"
86,0,2,1,14,-1,,123,607271242,"8.11"
66,0,2,1,15,-1,,123,607271242,"8.11"
64,0,2,1,16,-1,,123,607271242,"8.11"
107,0,2,1,17,-1,,123,607271242,"8.11"
405,-1,2,0,0,-1,,125,607271242,"8.11"
405,-1,2,0,13,-1,,125,607271242,"8.11"
405,-1,2,0,15,-1,,125,607271242,"8.11"
405,-1,2,0,16,-1,,125,607271242,"8.11"
405,-1,2,1,0,-1,,125,607271242,"8.11"
405,-1,2,1,13,-1,,125,607271242,"8.11"
405,-1,2,1,15,-1,,125,607271242,"8.11"
405,-1,2,1,16,-1,,125,607271242,"8.11"
405,-2,2,0,0,-1,,126,607271242,"8.11"
170,-2,2,0,13,-1,,126,607271242,"8.11"
299,-2,2,0,15,-1,,126,607271242,"8.11"
299,-2,2,0,16,-1,,126,607271242,"8.11"
428,-2,2,0,17,-1,,126,607271242,"8.11"
409,-2,2,1,0,-1,,126,607271242,"8.11"
170,-2,2,1,13,-1,,126,607271242,"8.11"
439,-2,2,1,14,-1,,126,607271242,"8.11"
299,-2,2,1,15,-1,,126,607271242,"8.11"
299,-2,2,1,16,-1,,126,607271242,"8.11"
443,-2,2,1,17,-1,,126,607271242,"8.11"
390,-2,2,2,0,-1,,126,607271242,"8.11"
390,-2,2,2,17,-1,,126,607271242,"8.11"
291,-1,2,0,0,-1,,126,607271242,"8.11"
243,-1,2,0,13,-1,,126,607271242,"8.11"
229,-1,2,0,15,-1,,126,607271242,"8.11"
207,-1,2,0,16,-1,,126,607271242,"8.11"
404,-1,2,0,17,-1,,126,607271242,"8.11"
257,-1,2,1,0,-1,,126,607271242,"8.11"
243,-1,2,1,13,-1,,126,607271242,"8.11"
263,-1,2,1,14,-1,,126,607271242,"8.11"
229,-1,2,1,15,-1,,126,607271242,"8.11"
207,-1,2,1,16,-1,,126,607271242,"8.11"
356,-1,2,1,17,-1,,126,607271242,"8.11"
499,-1,2,2,0,-1,,126,607271242,"8.11"
499,-1,2,2,17,-1,,126,607271242,"8.11"
134,0,2,0,0,-1,,126,607271242,"8.11"
134,0,2,0,17,-1,,126,607271242,"8.11"
80,0,2,1,0,-1,,126,607271242,"8.11"
80,0,2,1,14,-1,,126,607271242,"8.11"
80,0,2,1,17,-1,,126,607271242,"8.11"
188,0,2,2,0,-1,,126,607271242,"8.11"
188,0,2,2,17,-1,,126,607271242,"8.11"
190,-1,2,0,0,-1,,127,607271242,"8.11"
102,-1,2,0,17,-1,,127,607271242,"8.11"
190,-1,2,1,0,-1,,127,607271242,"8.11"
190,-1,2,1,14,-1,,127,607271242,"8.11"
102,-1,2,1,17,-1,,127,607271242,"8.11"
139,0,2,0,0,-1,,127,607271242,"8.11"
168,0,2,0,15,-1,,127,607271242,"8.11"
168,0,2,0,16,-1,,127,607271242,"8.11"
129,0,2,0,17,-1,,127,607271242,"8.11"
156,0,2,1,0,-1,,127,607271242,"8.11"
102,0,2,1,11,-1,,127,607271242,"8.11"
183,0,2,1,14,-1,,127,607271242,"8.11"
168,0,2,1,15,-1,,127,607271242,"8.11"
168,0,2,1,16,-1,,127,607271242,"8.11"
150,0,2,1,17,-1,,127,607271242,"8.11"
89,0,2,2,0,-1,,127,607271242,"8.11"
89,0,2,2,12,-1,,127,607271242,"8.11"
89,0,2,2,17,-1,,127,607271242,"8.11"
181,-2,2,0,0,-1,,128,607271242,"8.11"
147,-2,2,0,13,-1,,128,607271242,"8.11"
98,-2,2,0,15,-1,,128,607271242,"8.11"
98,-2,2,0,16,-1,,128,607271242,"8.11"
348,-2,2,0,17,-1,,128,607271242,"8.11"
181,-2,2,1,0,-1,,128,607271242,"8.11"
49,-2,2,1,11,-1,,128,607271242,"8.11"
147,-2,2,1,13,-1,,128,607271242,"8.11"
348,-2,2,1,14,-1,,128,607271242,"8.11"
98,-2,2,1,15,-1,,128,607271242,"8.11"
98,-2,2,1,16,-1,,128,607271242,"8.11"
348,-2,2,1,17,-1,,128,607271242,"8.11"
265,-1,2,0,0,-1,,128,607271242,"8.11"
265,-1,2,0,13,-1,,128,607271242,"8.11"
265,-1,2,0,17,-1,,128,607271242,"8.11"
265,-1,2,2,0,-1,,128,607271242,"8.11"
265,-1,2,2,13,-1,,128,607271242,"8.11"
265,-1,2,2,17,-1,,128,607271242,"8.11"
82,0,2,0,0,-1,,128,607271242,"8.11"
82,0,2,0,17,-1,,128,607271242,"8.11"
82,0,2,1,0,-1,,128,607271242,"8.11"
82,0,2,1,14,-1,,128,607271242,"8.11"
82,0,2,1,17,-1,,128,607271242,"8.11"
238,-2,2,0,0,-1,,133,607271242,"8.11"
238,-2,2,0,17,-1,,133,607271242,"8.11"
238,-2,2,1,0,-1,,133,607271242,"8.11"
238,-2,2,1,14,-1,,133,607271242,"8.11"
238,-2,2,1,17,-1,,133,607271242,"8.11"
138,-1,2,0,0,-1,,133,607271242,"8.11"
213,-1,2,0,15,-1,,133,607271242,"8.11"
213,-1,2,0,16,-1,,133,607271242,"8.11"
152,-1,2,0,17,-1,,133,607271242,"8.11"
138,-1,2,1,0,-1,,133,607271242,"8.11"
138,-1,2,1,14,-1,,133,607271242,"8.11"
213,-1,2,1,15,-1,,133,607271242,"8.11"
213,-1,2,1,16,-1,,133,607271242,"8.11"
152,-1,2,1,17,-1,,133,607271242,"8.11"
395,-2,4,0,0,-1,,135,607271242,"8.11"
403,-2,4,0,15,-1,,135,607271242,"8.11"
403,-2,4,0,16,-1,,135,607271242,"8.11"
408,-2,4,0,17,-1,,135,607271242,"8.11"
395,-2,4,1,0,-1,,135,607271242,"8.11"
76,-2,4,1,10,-1,,135,607271242,"8.11"
381,-2,4,1,11,-1,,135,607271242,"8.11"
424,-2,4,1,14,-1,,135,607271242,"8.11"
403,-2,4,1,15,-1,,135,607271242,"8.11"
403,-2,4,1,16,-1,,135,607271242,"8.11"
408,-2,4,1,17,-1,,135,607271242,"8.11"
231,-1,4,0,0,-1,,135,607271242,"8.11"
218,-1,4,0,13,-1,,135,607271242,"8.11"
182,-1,4,0,15,-1,,135,607271242,"8.11"
