PersonalID,episodeStart,episodeEnd,episodeDays,Step
"C21603",2023-07-05,2023-10-21,109,"7.7.2"
"C21603",2025-11-13,2025-12-03,21,"7.7.2"
"C21603",2026-01-06,2026-02-10,36,"7.7.2"
"C21612",2023-09-03,2023-10-10,38,"7.7.2"
"C21612",2023-10-18,2023-10-22,5,"7.7.2"
"C21612",2025-03-07,2025-03-22,16,"7.7.2"
"C21612",2025-07-20,2025-08-05,17,"7.7.2"
"C21612",2025-11-30,2026-01-11,43,"7.7.2"
"C21624",2023-09-07,2023-10-07,31,"7.7.2"
"C21639",2023-09-09,2023-10-14,36,"7.7.2"
"C21642",2023-09-08,2023-10-16,39,"7.7.2"
"C21663",2023-10-03,2023-11-23,52,"7.7.2"
"C21669",2023-09-09,2023-10-06,28,"7.7.2"
"C21681",2025-09-07,2025-10-29,53,"7.7.2"
"C21684",2023-09-10,2025-04-05,574,"7.7.2"
"C21684",2025-03-24,2025-04-05,13,"7.7.2"
"C21705",2023-04-04,2024-04-10,373,"7.7.2"
"C21705",2025-12-09,2026-02-24,78,"7.7.2"
"C21708",2023-09-04,2023-12-05,93,"7.7.2"
"C21747",2023-10-17,2023-11-27,42,"7.7.2"
"C21747",2025-02-07,2025-03-17,39,"7.7.2"
"C21768",2023-09-11,2024-01-13,125,"7.7.2"
"C21771",2023-09-10,2023-10-03,24,"7.7.2"
"C21774",2023-01-02,2023-09-29,271,"7.7.2"
"C21774",2025-04-26,2025-06-15,51,"7.7.2"
"C21777",2023-09-15,2023-09-29,15,"7.7.2"
"C21777",2025-04-26,2025-06-15,51,"7.7.2"
"C21786",2023-09-11,2023-10-19,39,"7.7.2"
"C21792",2023-09-13,2023-11-17,66,"7.7.2"
"C21807",2023-09-14,2023-11-28,76,"7.7.2"
"C21810",2023-09-14,2023-11-28,76,"7.7.2"
"C21813",2023-09-14,2023-10-27,44,"7.7.2"
"C21819",2023-09-08,2023-10-08,31,"7.7.2"
"C21822",2023-03-20,2023-12-18,274,"7.7.2"
"C21861",2023-06-04,2024-01-11,222,"7.7.2"
"C21864",2025-02-16,2025-03-26,39,"7.7.2"
"C21867",2023-09-07,2023-12-14,99,"7.7.2"
"C21870",2023-05-08,2023-10-05,151,"7.7.2"
"C21873",2023-09-04,2023-10-11,38,"7.7.2"
"C21882",2023-08-09,2023-12-12,126,"7.7.2"
"C21885",2023-06-04,2025-12-19,930,"7.7.2"
"C21888",2023-09-04,2024-04-17,227,"7.7.2"
"C21888",2024-12-07,2025-03-01,85,"7.7.2"
"C21891",2023-09-17,2023-10-12,26,"7.7.2"
"C21891",2024-10-26,2024-11-12,18,"7.7.2"
"C21891",2025-06-29,2025-12-12,167,"7.7.2"
"C21894",2023-09-17,2023-11-13,58,"7.7.2"
"C21894",2025-07-23,2025-12-17,148,"7.7.2"
"C21897",2023-09-17,2023-12-19,94,"7.7.2"
"C21897",2025-03-26,2025-12-17,267,"7.7.2"
"C21903",2023-10-16,2023-11-10,26,"7.7.2"
"C21906",2023-09-11,2023-10-12,32,"7.7.2"
"C21906",2025-05-18,2025-07-01,45,"7.7.2"
"C21909",2026-03-17,,,"7.7.2"
"C21912",2023-07-05,2024-04-06,277,"7.7.2"
"C21921",2022-11-29,2023-11-07,344,"7.7.2"
"C21951",2023-09-18,2023-10-15,28,"7.7.2"
"C21951",2024-07-10,2024-08-12,34,"7.7.2"
"C21954",2023-09-14,2023-10-11,28,"7.7.2"
"C21954",2023-12-03,2023-12-19,17,"7.7.2"
"C21954",2026-03-10,2026-03-28,19,"7.7.2"
"C21957",2025-03-04,2025-04-02,30,"7.7.2"
"C21963",2022-12-06,2023-11-17,347,"7.7.2"
"C21966",2023-09-17,2023-11-15,60,"7.7.2"
"C21969",2023-09-21,2023-10-05,15,"7.7.2"
"C21978",2023-09-22,2024-02-05,137,"7.7.2"
"C21981",2023-11-27,2024-01-18,53,"7.7.2"
"C22005",2023-09-23,2023-10-28,36,"7.7.2"
"C22005",2025-01-07,2025-09-20,257,"7.7.2"
"C22008",2023-10-15,2023-11-19,36,"7.7.2"
"C22014",2023-09-22,2023-10-08,17,"7.7.2"
"C22014",2024-09-05,2025-03-07,184,"7.7.2"
"C22017",2022-10-05,2024-05-18,592,"7.7.2"
"C22020",2022-10-05,2024-05-18,592,"7.7.2"
"C22035",2024-07-15,2024-08-26,43,"7.7.2"
"C22047",2023-09-25,2023-11-30,67,"7.7.2"
"C22047",2025-08-13,2025-09-22,41,"7.7.2"
"C22068",2023-09-05,2023-10-05,31,"7.7.2"
"C22098",2024-09-16,2025-10-08,388,"7.7.2"
"C22116",2023-09-25,2023-12-13,80,"7.7.2"
"C22116",2025-12-22,2026-02-14,55,"7.7.2"
"C22119",2023-09-26,2023-11-03,39,"7.7.2"
"C22119",2025-06-04,2025-06-30,27,"7.7.2"
"C22122",2023-03-04,2023-11-27,269,"7.7.2"
"C22122",2025-01-17,2025-06-29,164,"7.7.2"
"C22122",2026-01-09,2026-03-20,71,"7.7.2"
"C22128",2023-06-18,2023-11-26,162,"7.7.2"
"C22140",2023-08-06,2023-10-25,81,"7.7.2"
"C22149",2023-09-29,2023-10-13,15,"7.7.2"
"C22152",2023-09-23,2024-01-05,105,"7.7.2"
"C22152",2024-11-05,2025-06-06,214,"7.7.2"
"C22158",2023-09-28,2023-11-10,44,"7.7.2"
"C22167",2023-09-27,2023-10-16,20,"7.7.2"
"C22170",2023-08-18,2024-01-05,141,"7.7.2"
"C22194",2023-12-17,,,"7.7.2"
"C22197",2023-10-01,2023-10-07,7,"7.7.2"
"C22200",2023-05-04,2024-03-01,303,"7.7.2"
"C22206",2023-10-04,2023-11-17,45,"7.7.2"
"C22212",2023-09-28,2023-10-29,32,"7.7.2"
"C22215",2023-09-28,2024-08-22,330,"7.7.2"
"C22224",2023-09-26,2023-11-10,46,"7.7.2"
"C22224",2024-09-27,2024-10-06,10,"7.7.2"
"C22230",2023-08-12,2023-11-13,94,"7.7.2"
"C22233",2023-10-03,2023-11-23,52,"7.7.2"
"C22236",2023-10-03,2023-11-23,52,"7.7.2"
"C22239",2023-09-30,2023-11-14,46,"7.7.2"
"C22251",2022-03-19,2024-04-19,763,"7.7.2"
"C22254",2023-12-11,2024-01-13,34,"7.7.2"
"C22257",2023-10-08,,,"7.7.2"
"C22266",2023-09-14,2023-11-10,58,"7.7.2"
"C22278",2023-09-18,2024-05-29,255,"7.7.2"
"C22296",2023-09-08,2024-08-12,340,"7.7.2"
"C22299",2023-09-08,2024-08-12,340,"7.7.2"
"C22308",2025-09-21,2025-10-07,17,"7.7.2"
"C22311",2023-10-01,2023-12-01,62,"7.7.2"
"C22332",2023-10-06,2023-10-18,13,"7.7.2"
"C22338",2023-09-07,2023-10-12,36,"7.7.2"
"C22341",2023-10-10,2023-10-13,4,"7.7.2"
"C22344",2023-12-21,2024-01-11,22,"7.7.2"
"C22344",2025-11-29,2025-12-21,23,"7.7.2"
"C22347",2021-05-04,2025-09-09,1590,"7.7.2"
"C22350",2023-10-07,2023-11-18,43,"7.7.2"
"C22353",2023-10-07,2023-11-18,43,"7.7.2"
"C22362",2023-11-13,2024-01-29,78,"7.7.2"
"C22362",2025-11-16,2025-12-03,18,"7.7.2"
"C22371",2023-04-04,2023-10-18,198,"7.7.2"
"C22374",2023-10-08,2023-10-23,16,"7.7.2"
"C22374",2023-11-23,2023-12-08,16,"7.7.2"
"C22374",2025-10-28,2025-11-13,17,"7.7.2"
"C22377",2023-10-08,2023-11-17,41,"7.7.2"
"C22380",2023-10-09,2023-11-28,51,"7.7.2"
"C22389",2023-11-17,2023-11-22,6,"7.7.2"
"C22404",2023-10-10,2023-11-16,38,"7.7.2"
"C22407",2023-10-08,2024-01-15,100,"7.7.2"
"C22410",2023-09-19,2023-10-12,24,"7.7.2"
"C22413",2023-09-19,2023-10-12,24,"7.7.2"
"C22419",2023-10-05,2023-11-18,45,"7.7.2"
"C22419",2024-11-04,2025-02-28,117,"7.7.2"
"C22422",2023-10-05,2023-11-23,50,"7.7.2"
"C22452",2025-02-23,2025-04-04,41,"7.7.2"
"C22467",2022-10-09,2023-10-28,385,"7.7.2"
"C22470",2023-09-04,2023-10-18,45,"7.7.2"
"C22479",2023-06-18,2024-02-18,246,"7.7.2"
"C22485",2023-10-08,2024-02-15,131,"7.7.2"
"C22491",2023-10-14,2023-11-02,20,"7.7.2"
"C22491",2025-11-17,2025-12-05,19,"7.7.2"
"C22494",2023-10-07,2024-01-22,108,"7.7.2"
"C22494",2025-10-09,2026-03-17,160,"7.7.2"
"C22497",2023-10-13,2023-11-17,36,"7.7.2"
"C22500",2023-07-24,2023-10-21,90,"7.7.2"
"C22503",2023-10-12,2023-11-21,41,"7.7.2"
"C22506",2023-11-05,2023-11-17,13,"7.7.2"
"C22509",2023-09-04,2023-12-21,109,"7.7.2"
"C22512",2023-10-14,2023-11-24,42,"7.7.2"
"C22515",2023-12-25,2024-01-06,13,"7.7.2"
"C22515",2025-06-08,2025-06-29,22,"7.7.2"
"C22518",2023-09-12,2023-12-06,86,"7.7.2"
"C22518",2025-04-18,2026-02-14,303,"7.7.2"
"C22521",2023-09-12,2024-07-17,310,"7.7.2"
"C22521",2025-05-22,2025-06-09,19,"7.7.2"
"C22533",2023-10-13,2023-11-04,23,"7.7.2"
"C22536",2023-10-15,2023-10-27,13,"7.7.2"
"C22539",2023-08-04,2023-11-27,116,"7.7.2"
"C22539",2024-07-28,2024-08-13,17,"7.7.2"
"C22539",2025-11-02,2026-01-21,81,"7.7.2"
"C22551",2024-01-04,2024-02-15,43,"7.7.2"
"C22557",2023-10-16,2023-11-16,32,"7.7.2"
"C22593",2023-10-23,2023-11-05,14,"7.7.2"
"C22599",2020-10-31,2023-10-29,1094,"7.7.2"
"C22602",2023-10-17,2023-10-29,13,"7.7.2"
"C22611",2020-11-18,2023-11-16,1094,"7.7.2"
"C22614",2023-09-07,2023-11-04,59,"7.7.2"
"C22620",2023-10-19,2023-12-06,49,"7.7.2"
"C22623",2023-10-11,2023-11-02,23,"7.7.2"
"C22626",2023-10-11,2023-11-21,42,"7.7.2"
"C22629",2023-10-14,2023-11-09,27,"7.7.2"
"C22635",2023-09-14,2023-09-24,11,"7.7.2"
"C22635",2023-10-04,2024-12-06,430,"7.7.2"
"C22641",2023-11-16,2023-12-02,17,"7.7.2"
"C22644",2023-10-21,2025-05-16,574,"7.7.2"
"C22647",2023-12-10,2024-01-16,38,"7.7.2"
"C22650",2023-10-22,2024-01-14,85,"7.7.2"
"C22653",2023-10-22,2023-12-04,44,"7.7.2"
"C22656",2024-05-07,2024-06-01,26,"7.7.2"
"C22662",2021-02-04,2023-12-17,1047,"7.7.2"
"C22671",2023-09-04,2024-01-29,148,"7.7.2"
"C22677",2023-10-23,2024-02-01,102,"7.7.2"
"C22692",2023-10-04,2023-11-08,36,"7.7.2"
"C22695",2023-10-19,2024-01-12,86,"7.7.2"
"C22704",2023-10-04,2023-11-19,47,"7.7.2"
"C22704",2023-12-22,2025-12-05,715,"7.7.2"
"C22707",2023-10-24,2024-05-04,194,"7.7.2"
"C22710",2023-10-21,2023-11-27,38,"7.7.2"
"C22710",2024-10-22,2024-11-03,13,"7.7.2"
"C22713",2023-07-05,2023-11-26,145,"7.7.2"
"C22713",2025-12-07,2026-01-23,48,"7.7.2"
"C22719",2025-11-23,2026-02-24,94,"7.7.2"
"C22725",2023-10-22,2023-12-01,41,"7.7.2"
"C22728",2023-10-22,2023-12-01,41,"7.7.2"
"C22758",2021-08-05,2023-10-25,812,"7.7.2"
"C22761",2023-10-27,2023-11-11,16,"7.7.2"
"C22767",2023-10-29,2023-11-14,17,"7.7.2"
"C22770",2023-10-28,2024-01-29,94,"7.7.2"
"C22779",2023-10-29,2023-12-02,35,"7.7.2"
"C22782",2026-03-04,2026-03-22,19,"7.7.2"
"C22785",2023-11-22,2025-01-15,421,"7.7.2"
"C22785",2024-12-20,2025-01-15,27,"7.7.2"
"C22788",2023-10-22,2023-10-29,8,"7.7.2"
"C22797",2023-10-03,2023-11-14,43,"7.7.2"
"C22797",2024-12-25,2025-03-06,72,"7.7.2"
"C22797",2026-01-11,2026-02-28,49,"7.7.2"
"C22809",2023-10-21,2023-11-24,35,"7.7.2"
"C22818",2023-10-27,2023-11-15,20,"7.7.2"
"C22839",2023-10-04,2023-11-16,44,"7.7.2"
"C22842",2023-11-03,2024-01-08,67,"7.7.2"
"C22845",2022-02-09,2025-06-25,1233,"7.7.2"
"C22848",2023-10-21,2024-04-11,174,"7.7.2"
"C22848",2024-11-19,2025-02-15,89,"7.7.2"
"C22848",2025-07-18,2025-12-08,144,"7.7.2"
"C22848",2025-12-21,2026-01-30,41,"7.7.2"
"C22866",2025-01-03,2025-03-13,70,"7.7.2"
"C22869",2023-07-19,2023-11-06,111,"7.7.2"
"C22872",2022-08-05,2025-01-31,911,"7.7.2"
"C22878",2023-11-03,2023-12-17,45,"7.7.2"
"C22878",2025-04-19,2025-11-12,208,"7.7.2"
"C22881",2023-11-05,2023-11-22,18,"7.7.2"
"C22890",2023-11-03,2023-11-15,13,"7.7.2"
"C22899",2024-12-25,2025-04-24,121,"7.7.2"
"C22899",2026-01-06,2026-02-28,54,"7.7.2"
"C22911",2023-11-07,2023-12-11,35,"7.7.2"
"C22917",2023-10-13,2024-12-31,446,"7.7.2"
"C22920",2023-11-09,2023-12-31,53,"7.7.2"
"C22920",2025-11-21,2025-12-12,22,"7.7.2"
"C22944",2023-11-10,2023-12-21,42,"7.7.2"
"C22947",2023-11-10,2023-12-21,42,"7.7.2"
"C22956",2023-11-09,2023-12-31,53,"7.7.2"
"C22962",2023-11-04,2023-11-23,20,"7.7.2"
"C22965",2023-11-06,2023-12-13,38,"7.7.2"
"C22968",2023-11-05,2024-01-08,65,"7.7.2"
"C22971",2023-11-06,2023-11-20,15,"7.7.2"
"C22971",2024-10-04,2024-10-23,20,"7.7.2"
"C22974",2023-11-05,2023-11-21,17,"7.7.2"
"C22983",2023-12-28,2024-01-22,26,"7.7.2"
"C22989",2023-09-23,2023-11-11,50,"7.7.2"
"C23004",2023-11-09,2024-01-22,75,"7.7.2"
"C23022",2022-10-05,2023-12-07,429,"7.7.2"
"C23025",2023-11-10,2024-01-03,55,"7.7.2"
"C23034",2023-11-11,2023-12-20,40,"7.7.2"
"C23037",2024-02-22,2024-03-30,38,"7.7.2"
"C23037",2024-12-03,2025-02-25,85,"7.7.2"
"C23040",2023-11-10,2023-11-30,21,"7.7.2"
"C23043",2023-10-08,2023-11-23,47,"7.7.2"
"C23043",2024-01-14,2024-04-11,89,"7.7.2"
"C23043",2024-06-05,2024-07-13,39,"7.7.2"
"C23043",2024-10-05,2025-05-23,231,"7.7.2"
"C23043",2025-10-13,2025-10-27,15,"7.7.2"
"C23046",2024-01-17,2024-03-25,69,"7.7.2"
"C23052",2020-12-16,2023-12-14,1094,"7.7.2"
"C23076",2023-11-19,2023-12-01,13,"7.7.2"
"C23079",2023-09-04,2023-12-14,102,"7.7.2"
"C23082",2023-11-13,2024-02-12,92,"7.7.2"
"C23082",2024-12-30,2025-03-07,68,"7.7.2"
"C23100",2023-10-23,2023-12-24,63,"7.7.2"
"C23106",2023-06-04,2023-12-06,186,"7.7.2"
"C23109",2023-06-04,2023-12-06,186,"7.7.2"
"C23112",2025-06-04,2026-02-25,267,"7.7.2"
"C23115",2023-11-10,2023-12-21,42,"7.7.2"
"C23127",2025-12-29,2026-01-20,23,"7.7.2"
"C23130",2025-09-22,2026-01-10,111,"7.7.2"
"C23133",2023-11-13,2023-12-25,43,"7.7.2"
"C23136",2023-11-13,2023-12-12,30,"7.7.2"
"C23139",2023-11-11,2023-12-30,50,"7.7.2"
"C23151",2023-11-14,2023-11-26,13,"7.7.2"
"C23154",2023-10-18,2024-11-29,409,"7.7.2"
"C23160",2023-11-18,2023-12-21,34,"7.7.2"
"C23166",2023-11-15,2024-02-24,102,"7.7.2"
"C23175",2023-11-09,2023-11-28,20,"7.7.2"
"C23178",2023-11-12,2024-12-24,409,"7.7.2"
"C23178",2025-10-24,2025-12-04,42,"7.7.2"
"C23181",2023-11-18,2024-01-13,57,"7.7.2"
"C23196",2023-11-19,2023-12-01,13,"7.7.2"
"C23202",2023-11-13,2024-01-12,61,"7.7.2"
"C23205",2023-11-13,2024-01-12,61,"7.7.2"
"C23208",2023-11-19,2024-02-01,75,"7.7.2"
"C23214",2023-11-17,2023-11-29,13,"7.7.2"
"C23214",2024-02-17,2024-04-04,48,"7.7.2"
"C23217",2023-12-20,2023-12-21,2,"7.7.2"
"C23226",2023-11-21,2023-12-09,19,"7.7.2"
"C23229",2023-11-21,2023-12-09,19,"7.7.2"
"C23235",2024-06-05,2024-08-04,61,"7.7.2"
"C23238",2023-11-21,2023-12-03,13,"7.7.2"
"C23241",2023-11-04,2023-11-29,26,"7.7.2"
"C23244",2023-11-28,2023-12-13,16,"7.7.2"
"C23247",2024-01-12,2024-01-30,19,"7.7.2"
"C23250",2023-11-19,2023-12-29,41,"7.7.2"
"C23259",2023-10-04,2023-12-08,66,"7.7.2"
"C23262",2023-11-24,2023-12-09,16,"7.7.2"
"C23271",2023-10-21,2024-05-16,209,"7.7.2"
"C23274",2023-11-24,2023-12-31,38,"7.7.2"
"C23283",2023-11-23,2023-12-15,23,"7.7.2"
"C23286",2023-11-23,2023-12-15,23,"7.7.2"
"C23295",2023-11-18,2023-12-23,36,"7.7.2"
"C23298",2023-04-04,2023-11-30,241,"7.7.2"
"C23298",2023-12-12,2023-12-19,8,"7.7.2"
"C23301",2023-12-16,2024-01-01,17,"7.7.2"
"C23304",2023-11-25,2023-12-30,36,"7.7.2"
"C23307",2023-11-13,2024-01-02,51,"7.7.2"
"C23331",2023-11-04,2024-12-23,416,"7.7.2"
"C23337",2023-06-04,2024-01-15,226,"7.7.2"
"C23340",2023-08-18,2024-12-17,488,"7.7.2"
"C23343",2023-11-30,2024-01-14,46,"7.7.2"
"C23346",2023-11-30,2023-12-04,5,"7.7.2"
"C23349",2023-11-25,2023-11-26,2,"7.7.2"
"C23349",2023-12-23,,,"7.7.2"
"C23352",2023-04-04,2023-12-24,265,"7.7.2"
"C23358",2023-10-31,2023-12-25,56,"7.7.2"
"C23361",2023-11-09,2023-12-31,53,"7.7.2"
"C23361",2025-05-24,2025-09-10,110,"7.7.2"
"C23367",2023-03-18,2024-01-27,316,"7.7.2"
"C23370",2023-11-25,2023-12-07,13,"7.7.2"
"C23373",2023-12-01,2023-12-15,15,"7.7.2"
"C23376",2024-06-18,2024-06-20,3,"7.7.2"
"C23379",2023-09-09,2023-12-17,100,"7.7.2"
"C23382",2023-11-30,2024-01-10,42,"7.7.2"
"C23385",2023-11-25,2024-01-05,42,"7.7.2"
"C23394",2023-11-18,2023-11-22,5,"7.7.2"
"C23400",2023-12-02,2023-12-16,15,"7.7.2"
"C23403",2025-11-04,2025-11-07,4,"7.7.2"
"C23409",2023-12-01,2023-12-29,29,"7.7.2"
"C23412",2024-09-16,2024-10-16,31,"7.7.2"
"C23415",2024-09-16,2024-10-16,31,"7.7.2"
"C23418",2024-05-13,2024-10-31,172,"7.7.2"
"C23418",2025-03-31,2025-08-23,146,"7.7.2"
"C23421",2024-05-13,2024-10-31,172,"7.7.2"
"C23421",2025-03-31,2025-08-23,146,"7.7.2"
"C23427",2023-04-26,2023-12-21,240,"7.7.2"
"C23430",2023-11-29,2023-12-11,13,"7.7.2"
"C23439",2023-12-04,2024-07-17,227,"7.7.2"
"C23442",2026-01-28,2026-02-14,18,"7.7.2"
"C23445",2022-10-05,2024-12-14,802,"7.7.2"
"C23445",2025-09-22,2025-10-16,25,"7.7.2"
"C23445",2025-10-24,2025-11-26,34,"7.7.2"
"C23445",2025-12-26,2026-02-14,51,"7.7.2"
"C23448",2023-11-19,2024-01-15,58,"7.7.2"
"C23451",2024-03-29,2024-10-29,215,"7.7.2"
"C23451",2025-04-04,2025-07-06,94,"7.7.2"
"C23460",2023-12-01,2024-01-26,57,"7.7.2"
"C23481",2023-12-03,2023-12-11,9,"7.7.2"
"C23481",2023-12-29,2024-01-15,18,"7.7.2"
"C23490",2024-01-07,2024-01-23,17,"7.7.2"
"C23496",2023-12-14,2023-12-29,16,"7.7.2"
"C23502",2023-11-29,2024-03-16,109,"7.7.2"
"C23505",2023-12-02,2024-01-16,46,"7.7.2"
"C23508",2023-12-05,2023-12-27,23,"7.7.2"
"C23511",2023-12-07,2024-01-21,46,"7.7.2"
"C23511",2025-10-10,2025-12-09,61,"7.7.2"
"C23517",2023-11-22,2023-12-11,20,"7.7.2"
"C23520",2023-12-07,2023-12-27,21,"7.7.2"
"C23523",2023-10-18,2024-02-23,129,"7.7.2"
"C23538",2023-12-08,2024-01-12,36,"7.7.2"
"C23565",2023-08-18,2024-08-19,368,"7.7.2"
"C23577",2025-03-21,2025-06-04,76,"7.7.2"
"C23580",2023-12-10,2025-11-30,722,"7.7.2"
"C23586",2023-12-10,2023-12-22,13,"7.7.2"
"C23592",2023-11-30,2024-04-11,134,"7.7.2"
"C23592",2025-04-30,2025-08-18,111,"7.7.2"
"C23592",2025-10-15,2026-02-28,137,"7.7.2"
"C23595",2023-12-10,2023-12-26,17,"7.7.2"
"C23595",2024-11-04,2025-01-16,74,"7.7.2"
"C23598",2023-12-10,2024-01-27,49,"7.7.2"
"C23604",2023-12-09,2023-12-29,21,"7.7.2"
"C23610",2023-12-11,2024-01-19,40,"7.7.2"
"C23610",2024-07-07,2024-11-22,139,"7.7.2"
"C23610",2025-03-08,,,"7.7.2"
"C23613",2023-12-12,2024-01-07,27,"7.7.2"
"C23613",2024-01-15,,,"7.7.2"
"C23622",2023-09-07,2024-01-12,128,"7.7.2"
"C23643",2023-12-10,2024-01-03,25,"7.7.2"
"C23652",2023-12-10,2024-01-22,44,"7.7.2"
"C23658",2023-08-04,2025-01-05,521,"7.7.2"
"C23667",2023-12-15,2023-12-25,11,"7.7.2"
"C23679",2023-11-26,2024-01-18,54,"7.7.2"
"C23688",2023-12-15,2024-01-10,27,"7.7.2"
"C23688",2025-07-05,2025-09-22,80,"7.7.2"
"C23697",2023-12-14,2023-12-26,13,"7.7.2"
"C23706",2023-12-13,2024-01-15,34,"7.7.2"
"C23712",2023-12-07,2024-01-03,28,"7.7.2"
"C23712",2024-01-22,,,"7.7.2"
"C23715",2023-11-18,2024-01-16,60,"7.7.2"
"C23721",2023-12-13,2024-01-11,30,"7.7.2"
"C23724",2024-01-03,2024-05-10,129,"7.7.2"
"C23727",2024-01-24,2024-01-27,4,"7.7.2"
"C23730",2023-12-16,2023-12-29,14,"7.7.2"
"C23739",2023-09-18,2024-02-17,153,"7.7.2"
"C23742",2021-03-04,2025-11-03,1706,"7.7.2"
"C23745",2022-12-18,2025-02-27,803,"7.7.2"
"C23748",2023-12-17,2023-12-29,13,"7.7.2"
"C23754",2023-12-07,2023-12-20,14,"7.7.2"
"C23769",2023-12-16,2023-12-31,16,"7.7.2"
"C23772",2023-12-05,2024-01-18,45,"7.7.2"
"C23772",2024-10-30,2025-11-07,374,"7.7.2"
"C23781",2023-12-21,2024-01-02,13,"7.7.2"
"C23787",2024-08-05,2025-08-16,377,"7.7.2"
"C23790",2023-12-18,2023-12-31,14,"7.7.2"
"C23796",2023-12-16,2023-12-31,16,"7.7.2"
"C23796",2024-11-03,2025-12-15,408,"7.7.2"
"C23799",2023-12-21,2024-01-03,14,"7.7.2"
"C23802",2023-12-22,2024-02-15,56,"7.7.2"
"C23808",2023-12-17,2023-12-31,15,"7.7.2"
"C23811",2023-10-04,2024-04-16,196,"7.7.2"
"C23811",2024-11-09,2024-12-07,29,"7.7.2"
"C23814",2023-12-19,2024-01-07,20,"7.7.2"
"C23817",2023-12-22,2024-04-21,122,"7.7.2"
"C23823",2025-07-07,2025-09-09,65,"7.7.2"
"C23829",2024-09-01,2025-04-28,240,"7.7.2"
"C23829",2026-01-16,2026-02-28,44,"7.7.2"
"C23832",2023-12-24,2024-03-16,84,"7.7.2"
"C23835",2023-12-22,2024-01-18,28,"7.7.2"
"C23835",2024-09-29,2024-12-16,79,"7.7.2"
"C23835",2025-11-06,2025-12-04,29,"7.7.2"
"C23838",2023-12-07,2024-01-03,28,"7.7.2"
"C23844",2023-12-22,2024-01-06,16,"7.7.2"
"C23850",2023-12-22,2023-12-25,4,"7.7.2"
"C23859",2023-12-24,2024-01-11,19,"7.7.2"
"C23868",2023-12-24,2024-01-05,13,"7.7.2"
"C23871",2023-12-25,2024-01-14,21,"7.7.2"
"C23871",2025-11-26,2025-12-09,14,"7.7.2"
"C23874",2023-12-26,2024-01-13,19,"7.7.2"
"C23877",2023-12-27,2024-01-26,31,"7.7.2"
"C23880",2023-12-27,2024-01-26,31,"7.7.2"
"C23910",2023-12-29,2024-01-02,5,"7.7.2"
"C23913",2023-12-25,2024-02-07,45,"7.7.2"
"C23916",2023-12-25,2024-01-19,26,"7.7.2"
"C23919",2023-12-25,2024-01-19,26,"7.7.2"
"C23928",2023-12-29,2024-03-16,79,"7.7.2"
"C23934",2024-02-21,2024-03-06,15,"7.7.2"
"C23937",2024-01-19,2024-03-15,57,"7.7.2"
"C23952",2023-12-21,2024-01-30,41,"7.7.2"
"C23958",2023-12-28,2024-02-16,51,"7.7.2"
"C23964",2023-12-28,2024-02-01,36,"7.7.2"
"C23967",2023-12-29,2024-01-29,32,"7.7.2"
"C23967",2024-04-18,2024-05-24,37,"7.7.2"
"C23967",2024-12-02,2024-12-24,23,"7.7.2"
"C23967",2026-02-13,2026-02-26,14,"7.7.2"
"C23991",2023-12-22,2024-01-18,28,"7.7.2"
"C23997",2024-01-04,2024-01-23,20,"7.7.2"
"C24045",2024-01-03,2024-03-01,59,"7.7.2"
"C24048",2024-01-03,2024-01-15,13,"7.7.2"
"C24051",2021-12-05,2025-09-03,1369,"7.7.2"
"C24060",2023-12-10,2024-03-16,98,"7.7.2"
"C24063",2023-11-18,2024-05-11,176,"7.7.2"
"C24066",2023-12-31,2024-01-06,7,"7.7.2"
"C24066",2024-01-14,2024-01-23,10,"7.7.2"
"C24069",2024-01-03,2024-04-11,100,"7.7.2"
"C24075",2023-08-09,2024-05-24,290,"7.7.2"
"C24078",2021-05-04,2024-02-19,1022,"7.7.2"
"C24093",2024-04-01,2024-04-08,8,"7.7.2"
"C24105",2023-12-06,2024-01-20,46,"7.7.2"
"C24105",2024-12-15,2025-01-07,24,"7.7.2"
"C24114",2024-01-03,2024-02-01,30,"7.7.2"
"C24117",2024-01-07,2024-03-10,64,"7.7.2"
"C24117",2024-12-06,2024-12-31,26,"7.7.2"
"C24123",2023-12-17,2024-01-05,20,"7.7.2"
"C24126",2021-10-04,2024-02-15,865,"7.7.2"
"C24129",2024-01-07,2024-01-27,21,"7.7.2"
"C24135",2024-01-08,2024-01-22,15,"7.7.2"
"C24138",2023-11-23,2025-05-19,544,"7.7.2"
"C24144",2024-01-13,,,"7.7.2"
"C24147",2024-01-30,2024-02-13,15,"7.7.2"
"C24147",2025-04-02,2025-10-07,189,"7.7.2"
"C24153",2024-01-11,2024-01-23,13,"7.7.2"
"C24156",2024-01-05,2024-01-21,17,"7.7.2"
"C24162",2024-01-11,2024-04-30,111,"7.7.2"
"C24162",2024-10-05,2024-11-26,53,"7.7.2"
"C24162",2025-09-08,2026-02-14,160,"7.7.2"
"C24165",2023-12-15,2024-01-30,47,"7.7.2"
"C24177",2024-01-11,2024-02-01,22,"7.7.2"
"C24177",2024-10-05,2024-12-14,71,"7.7.2"
"C24186",2023-06-04,2026-02-25,998,"7.7.2"
"C24192",2024-01-12,2024-03-07,56,"7.7.2"
"C24198",2024-01-13,2024-04-10,89,"7.7.2"
"C24201",2023-11-04,2024-05-30,209,"7.7.2"
"C24213",2024-01-14,2024-02-21,39,"7.7.2"
