HoHID,HHType,Cohort,StartDate,EndDate,Step
"C17976",1,1,2024-02-09,2024-02-15,"6.12.2.b"
"C17976",1,1,2024-02-10,2024-02-16,"6.12.2.b"
"C17976",1,1,2024-05-05,2024-05-11,"6.12.2.b"
"C17976",1,1,2024-05-06,2024-05-12,"6.12.2.b"
"C17976",1,1,2024-05-07,2024-05-13,"6.12.2.b"
"C17976",1,1,2024-05-08,2024-05-14,"6.12.2.b"
"C17976",1,1,2024-05-09,2024-05-15,"6.12.2.b"
"C17976",1,1,2024-05-11,2024-05-17,"6.12.2.b"
"C17976",1,1,2024-05-12,2024-05-18,"6.12.2.b"
"C17976",1,1,2024-05-13,2024-05-19,"6.12.2.b"
"C17976",1,1,2024-05-15,2024-05-21,"6.12.2.b"
"C17976",1,1,2024-05-17,2024-05-23,"6.12.2.b"
"C17976",1,1,2024-05-18,2024-05-24,"6.12.2.b"
"C17976",1,1,2024-05-19,2024-05-25,"6.12.2.b"
"C17976",1,1,2024-05-20,2024-05-26,"6.12.2.b"
"C17976",1,1,2024-05-21,2024-05-27,"6.12.2.b"
"C17976",1,1,2024-05-22,2024-05-28,"6.12.2.b"
"C17976",1,1,2024-05-24,2024-05-30,"6.12.2.b"
"C17976",1,1,2024-05-30,2024-06-05,"6.12.2.b"
"C17976",1,1,2024-06-02,2024-06-08,"6.12.2.b"
"C17976",1,1,2024-06-08,2024-06-14,"6.12.2.b"
"C17976",1,1,2024-08-26,2024-09-01,"6.12.2.b"
"C17976",1,1,2024-08-28,2024-09-03,"6.12.2.b"
"C17976",1,1,2024-08-30,2024-09-05,"6.12.2.b"
"C17976",1,1,2024-08-31,2024-09-06,"6.12.2.b"
"C17976",1,1,2024-09-02,2024-09-08,"6.12.2.b"
"C17976",1,1,2024-09-03,2024-09-09,"6.12.2.b"
"C17976",1,1,2024-09-05,2024-09-11,"6.12.2.b"
"C17976",1,1,2024-09-07,2024-09-13,"6.12.2.b"
"C17976",1,1,2024-09-09,2024-09-15,"6.12.2.b"
"C17976",1,1,2024-09-10,2024-09-16,"6.12.2.b"
"C17976",1,1,2024-12-21,2026-09-30,"6.12.2.a"
"C18075",1,1,2025-06-24,2025-06-30,"6.12.2.b"
"C18075",1,1,2025-06-26,2025-07-02,"6.12.2.b"
"C18075",1,1,2025-06-27,2025-07-03,"6.12.2.b"
"C18075",1,1,2025-06-28,2025-07-04,"6.12.2.b"
"C18075",1,1,2025-06-29,2025-07-05,"6.12.2.b"
"C18075",1,1,2025-06-30,2025-07-06,"6.12.2.b"
"C18075",1,1,2025-07-01,2025-07-07,"6.12.2.b"
"C18075",1,1,2025-07-04,2025-07-10,"6.12.2.b"
"C18075",1,1,2025-07-05,2025-07-11,"6.12.2.b"
"C18075",1,1,2025-07-07,2025-07-13,"6.12.2.b"
"C18075",1,1,2025-07-08,2025-07-14,"6.12.2.b"
"C18075",1,1,2025-07-09,2025-07-15,"6.12.2.b"
"C18075",1,1,2025-07-10,2025-07-16,"6.12.2.b"
"C18075",1,1,2025-07-11,2025-07-17,"6.12.2.b"
"C18075",1,1,2025-07-14,2025-07-20,"6.12.2.b"
"C18075",1,1,2025-07-15,2025-07-21,"6.12.2.b"
"C18075",1,1,2025-07-17,2025-07-23,"6.12.2.b"
"C18075",1,1,2025-07-19,2025-07-25,"6.12.2.b"
"C18075",1,1,2025-07-20,2025-07-26,"6.12.2.b"
"C18075",1,1,2025-07-21,2025-07-27,"6.12.2.b"
"C18075",1,1,2025-07-21,2026-02-10,"6.12.2.a"
"C18075",1,1,2025-07-24,2025-07-30,"6.12.2.b"
"C18075",1,1,2025-07-25,2025-07-31,"6.12.2.b"
"C18075",1,1,2025-07-26,2025-08-01,"6.12.2.b"
"C18075",1,1,2025-07-27,2025-08-02,"6.12.2.b"
"C18075",1,1,2025-07-28,2025-08-03,"6.12.2.b"
"C18075",1,1,2025-07-29,2025-08-04,"6.12.2.b"
"C18075",1,1,2025-07-30,2025-08-05,"6.12.2.b"
"C18075",1,1,2025-07-31,2025-08-06,"6.12.2.b"
"C18102",1,1,2024-11-02,2024-11-24,"6.12.2.a"
"C18102",1,1,2024-11-18,2025-07-07,"6.12.2.a"
"C18102",1,1,2025-07-04,2025-10-20,"6.12.2.a"
"C18102",1,1,2026-01-06,2026-03-28,"6.12.2.a"
"C18102",1,1,2026-05-15,2026-06-09,"6.12.2.a"
"C18105",1,1,2023-11-21,2024-01-19,"6.12.2.a"
"C18105",1,1,2025-05-10,2025-07-31,"6.12.2.a"
"C18105",1,1,2025-07-27,2026-02-23,"6.12.2.a"
"C18105",1,1,2026-05-03,2026-07-07,"6.12.2.a"
"C18114",1,1,2025-03-22,2025-07-08,"6.12.2.a"
"C18114",1,1,2025-03-22,2025-12-26,"6.12.2.a"
"C18351",1,1,2023-04-07,2023-11-28,"6.12.2.a"
"C18351",1,1,2024-10-03,2024-10-09,"6.12.2.b"
"C18351",1,1,2024-10-05,2024-10-11,"6.12.2.b"
"C18351",1,1,2024-10-05,2025-10-21,"6.12.2.a"
"C18351",1,1,2024-10-13,2024-10-19,"6.12.2.b"
"C18351",1,1,2026-01-08,2026-01-14,"6.12.2.b"
"C18351",1,1,2026-01-10,2026-01-16,"6.12.2.b"
"C18351",1,1,2026-01-12,2026-01-18,"6.12.2.b"
"C18351",1,1,2026-01-13,2026-01-19,"6.12.2.b"
"C18351",1,1,2026-01-20,2026-03-09,"6.12.2.a"
"C18351",1,1,2026-01-23,2026-01-29,"6.12.2.b"
"C18351",1,1,2026-01-26,2026-02-01,"6.12.2.b"
"C18351",1,1,2026-01-27,2026-02-02,"6.12.2.b"
"C18351",1,1,2026-01-28,2026-02-03,"6.12.2.b"
"C18351",1,1,2026-02-04,2026-02-10,"6.12.2.b"
"C18351",1,1,2026-02-08,2026-02-14,"6.12.2.b"
"C18351",1,1,2026-02-09,2026-02-15,"6.12.2.b"
"C18351",1,1,2026-02-12,2026-02-18,"6.12.2.b"
"C18351",1,1,2026-02-14,2026-02-20,"6.12.2.b"
"C18351",1,1,2026-02-17,2026-02-23,"6.12.2.b"
"C18351",1,1,2026-02-19,2026-02-25,"6.12.2.b"
"C18408",1,1,2023-08-09,2023-09-11,"6.12.2.a"
"C18408",1,1,2025-02-15,2025-03-15,"6.12.2.a"
"C18408",1,1,2025-03-13,2025-04-27,"6.12.2.a"
"C18408",1,1,2025-04-25,2025-07-29,"6.12.2.a"
"C18408",1,1,2025-07-27,2025-11-27,"6.12.2.a"
"C18408",1,1,2025-11-22,2026-01-15,"6.12.2.a"
"C18408",1,1,2026-01-09,2026-04-20,"6.12.2.a"
"C18486",1,1,2023-08-27,2023-09-02,"6.12.2.b"
"C18486",1,1,2023-08-28,2023-09-03,"6.12.2.b"
"C18486",1,1,2023-08-29,2023-09-04,"6.12.2.b"
"C18486",1,1,2023-08-30,2023-09-05,"6.12.2.b"
"C18486",1,1,2023-09-01,2023-09-07,"6.12.2.b"
"C18486",1,1,2023-09-03,2023-09-09,"6.12.2.b"
"C18486",1,1,2023-09-04,2023-09-10,"6.12.2.b"
"C18486",1,1,2023-09-05,2023-09-11,"6.12.2.b"
"C18486",1,1,2023-09-06,2023-09-12,"6.12.2.b"
"C18486",1,1,2023-09-17,2023-09-23,"6.12.2.b"
"C18486",1,1,2023-09-26,2023-10-02,"6.12.2.b"
"C18486",1,1,2023-09-30,2023-12-26,"6.12.2.a"
"C18486",1,1,2025-08-29,2025-09-04,"6.12.2.b"
"C18486",1,1,2025-09-03,2025-09-09,"6.12.2.b"
"C18486",1,1,2025-09-05,2025-11-08,"6.12.2.a"
"C18486",1,1,2025-09-13,2026-05-19,"6.12.2.a"
"C18486",1,1,2025-11-03,2025-11-09,"6.12.2.b"
"C18486",1,1,2025-11-05,2025-11-11,"6.12.2.b"
"C18486",1,1,2026-07-15,2026-07-21,"6.12.2.b"
"C18486",1,1,2026-07-16,2026-07-22,"6.12.2.b"
"C18486",1,1,2026-07-20,2026-07-26,"6.12.2.b"
"C18486",1,1,2026-08-04,2026-08-10,"6.12.2.b"
"C18585",1,1,2023-10-25,2023-11-01,"6.12.2.a"
"C18585",1,1,2023-10-26,2023-11-07,"6.12.2.a"
"C18585",1,1,2023-11-05,2023-11-21,"6.12.2.a"
"C18585",1,1,2023-11-19,2023-12-07,"6.12.2.a"
"C18585",1,1,2023-12-03,2024-02-23,"6.12.2.a"
"C18585",1,1,2024-01-21,2024-03-11,"6.12.2.a"
"C18585",1,1,2024-04-15,2024-04-22,"6.12.2.a"
"C18585",1,1,2024-04-20,2024-05-16,"6.12.2.a"
"C18585",1,1,2024-06-01,2024-06-23,"6.12.2.a"
"C18585",1,1,2024-07-19,2024-08-10,"6.12.2.a"
"C18585",1,1,2024-08-25,2024-09-18,"6.12.2.a"
"C18585",1,1,2024-10-10,2024-11-22,"6.12.2.a"
"C18585",1,1,2025-09-19,2025-10-01,"6.12.2.a"
"C18585",1,1,2025-09-26,2025-10-07,"6.12.2.a"
"C18585",1,1,2025-10-05,2025-10-31,"6.12.2.a"
"C18585",1,1,2025-11-10,2026-04-01,"6.12.2.a"
"C18609",1,1,2023-11-14,2023-11-26,"6.12.2.a"
"C18609",1,1,2023-11-21,2023-12-04,"6.12.2.a"
"C18609",1,1,2023-11-30,2023-12-07,"6.12.2.a"
"C18609",1,1,2023-12-02,2023-12-21,"6.12.2.a"
"C18609",1,1,2024-04-17,2024-04-23,"6.12.2.b"
"C18609",1,1,2024-04-23,2024-04-29,"6.12.2.b"
"C18609",1,1,2024-04-29,2024-05-05,"6.12.2.b"
"C18609",1,1,2024-04-30,2024-05-06,"6.12.2.b"
"C18609",1,1,2024-05-01,2024-05-07,"6.12.2.b"
"C18609",1,1,2024-05-02,2024-05-08,"6.12.2.b"
"C18609",1,1,2024-05-05,2024-05-11,"6.12.2.b"
"C18609",1,1,2024-05-06,2024-05-12,"6.12.2.b"
"C18609",1,1,2024-05-07,2024-05-13,"6.12.2.b"
"C18609",1,1,2024-05-08,2024-05-14,"6.12.2.b"
"C18609",1,1,2024-05-09,2024-05-15,"6.12.2.b"
"C18609",1,1,2024-05-11,2024-05-17,"6.12.2.b"
"C18609",1,1,2024-05-13,2024-05-19,"6.12.2.b"
"C18609",1,1,2024-05-14,2024-05-20,"6.12.2.b"
"C18609",1,1,2024-05-15,2024-05-21,"6.12.2.b"
"C18609",1,1,2024-05-16,2024-05-22,"6.12.2.b"
"C18609",1,1,2024-05-17,2024-05-23,"6.12.2.b"
"C18609",1,1,2024-07-13,2024-07-19,"6.12.2.b"
"C18609",1,1,2024-07-16,2024-07-22,"6.12.2.b"
"C18609",1,1,2024-07-17,2024-07-23,"6.12.2.b"
"C18609",1,1,2024-07-21,2024-07-27,"6.12.2.b"
"C18609",1,1,2024-07-26,2024-08-01,"6.12.2.b"
"C18609",1,1,2024-07-27,2024-08-02,"6.12.2.b"
"C18609",1,1,2024-08-02,2024-08-08,"6.12.2.b"
"C18609",1,1,2024-08-03,2024-08-09,"6.12.2.b"
"C18609",1,1,2024-08-05,2024-08-11,"6.12.2.b"
"C18609",1,1,2024-08-07,2024-08-13,"6.12.2.b"
"C18609",1,1,2024-08-25,2024-08-31,"6.12.2.b"
"C18609",1,1,2024-08-26,2024-09-01,"6.12.2.b"
"C18609",1,1,2024-08-29,2024-09-04,"6.12.2.b"
"C18609",1,1,2024-08-31,2024-09-06,"6.12.2.b"
"C18609",1,1,2024-10-11,2024-10-22,"6.12.2.a"
"C18609",1,1,2024-10-20,2026-09-30,"6.12.2.a"
"C18621",1,1,2023-03-06,2024-02-19,"6.12.2.a"
"C18621",1,1,2023-10-05,2023-10-16,"6.12.2.a"
"C18621",1,1,2023-10-13,2023-10-21,"6.12.2.a"
"C18621",1,1,2023-10-16,2023-10-24,"6.12.2.a"
"C18621",1,1,2023-10-19,2023-10-26,"6.12.2.a"
"C18621",1,1,2023-10-24,2023-11-21,"6.12.2.a"
"C18621",1,1,2025-03-01,2025-03-07,"6.12.2.b"
"C18621",1,1,2025-03-04,2025-03-10,"6.12.2.b"
"C18621",1,1,2025-03-07,2025-03-13,"6.12.2.b"
"C18621",1,1,2025-03-10,2025-03-16,"6.12.2.b"
"C18621",1,1,2025-03-11,2025-03-17,"6.12.2.b"
"C18621",1,1,2025-03-17,2025-03-23,"6.12.2.b"
"C18621",1,1,2025-03-19,2025-03-25,"6.12.2.b"
"C18621",1,1,2025-03-29,2025-04-04,"6.12.2.b"
"C18621",1,1,2025-05-10,2025-05-16,"6.12.2.b"
"C18621",1,1,2025-05-12,2025-05-18,"6.12.2.b"
"C18621",1,1,2025-05-27,2025-06-02,"6.12.2.b"
"C18621",1,1,2025-05-28,2025-06-03,"6.12.2.b"
"C18621",1,1,2025-05-30,2025-06-05,"6.12.2.b"
"C18621",1,1,2025-06-01,2026-05-02,"6.12.2.a"
"C18621",1,1,2025-06-10,2025-06-16,"6.12.2.b"
"C18621",1,1,2025-06-11,2025-06-17,"6.12.2.b"
"C18621",1,1,2025-06-15,2025-06-21,"6.12.2.b"
"C18621",1,1,2025-06-23,2025-06-29,"6.12.2.b"
"C18621",1,1,2025-07-02,2025-07-08,"6.12.2.b"
"C18621",1,1,2026-04-26,2026-09-30,"6.12.2.a"
"C18681",2,1,2024-07-01,2024-07-07,"6.12.2.b"
"C18681",2,1,2024-07-02,2024-07-08,"6.12.2.b"
"C18681",2,1,2024-07-03,2024-07-09,"6.12.2.b"
"C18681",2,1,2024-07-04,2024-07-10,"6.12.2.b"
"C18681",2,1,2024-07-05,2024-07-11,"6.12.2.b"
"C18681",2,1,2024-07-07,2024-07-13,"6.12.2.b"
"C18681",2,1,2024-07-08,2024-07-14,"6.12.2.b"
"C18681",2,1,2024-07-09,2024-07-15,"6.12.2.b"
"C18681",2,1,2024-07-11,2024-07-17,"6.12.2.b"
"C18681",2,1,2024-07-13,2024-07-19,"6.12.2.b"
"C18681",2,1,2024-07-14,2024-07-20,"6.12.2.b"
"C18681",2,1,2024-07-19,2025-06-25,"6.12.2.a"
"C18681",2,1,2024-07-22,2024-07-28,"6.12.2.b"
"C18681",2,1,2024-07-23,2024-07-29,"6.12.2.b"
"C18681",2,1,2024-07-25,2024-07-31,"6.12.2.b"
"C18681",2,1,2024-07-26,2024-08-01,"6.12.2.b"
"C18681",2,1,2024-07-27,2024-08-02,"6.12.2.b"
"C18681",2,1,2024-07-28,2024-08-03,"6.12.2.b"
"C18681",2,1,2024-07-30,2024-08-05,"6.12.2.b"
"C18681",2,1,2024-08-02,2024-08-08,"6.12.2.b"
"C18681",2,1,2024-08-04,2024-08-10,"6.12.2.b"
"C18681",2,1,2024-08-09,2024-08-15,"6.12.2.b"
"C18681",2,1,2024-08-10,2024-08-16,"6.12.2.b"
"C18681",2,1,2024-08-11,2024-08-17,"6.12.2.b"
"C18681",2,1,2024-08-17,2024-08-23,"6.12.2.b"
"C18681",2,1,2024-08-18,2024-08-24,"6.12.2.b"
"C18681",2,1,2024-08-19,2024-08-25,"6.12.2.b"
"C18681",2,1,2025-06-19,2026-03-03,"6.12.2.a"
"C18681",2,1,2026-03-22,2026-09-30,"6.12.2.a"
"C18759",2,1,2025-03-20,2025-03-26,"6.12.2.b"
"C18759",2,1,2025-03-22,2025-03-28,"6.12.2.b"
"C18759",2,1,2025-03-23,2025-03-29,"6.12.2.b"
"C18759",2,1,2025-03-26,2025-04-01,"6.12.2.b"
"C18759",2,1,2025-03-29,2025-04-04,"6.12.2.b"
"C18759",2,1,2025-03-30,2025-04-05,"6.12.2.b"
"C18759",2,1,2025-04-03,2025-04-09,"6.12.2.b"
"C18759",2,1,2025-04-05,2025-04-11,"6.12.2.b"
"C18759",2,1,2025-04-13,2025-04-19,"6.12.2.b"
"C18759",2,1,2025-04-13,2025-11-18,"6.12.2.a"
"C18759",2,1,2025-04-18,2025-04-24,"6.12.2.b"
"C18759",2,1,2025-04-19,2025-04-25,"6.12.2.b"
"C18759",2,1,2025-04-27,2025-05-03,"6.12.2.b"
"C18759",2,1,2025-05-03,2025-05-09,"6.12.2.b"
"C18759",2,1,2025-05-05,2025-05-11,"6.12.2.b"
"C18759",2,1,2025-05-06,2025-05-12,"6.12.2.b"
"C18759",2,1,2025-05-08,2025-05-14,"6.12.2.b"
"C18759",2,1,2025-05-09,2025-05-15,"6.12.2.b"
"C18759",2,1,2025-05-11,2025-05-17,"6.12.2.b"
"C18759",2,1,2025-05-15,2025-05-21,"6.12.2.b"
"C18759",2,1,2025-05-19,2025-05-25,"6.12.2.b"
"C18759",2,1,2025-06-01,2025-06-07,"6.12.2.b"
"C18759",2,1,2025-06-02,2025-06-08,"6.12.2.b"
"C18762",1,1,2023-09-22,2023-09-28,"6.12.2.b"
"C18762",1,1,2023-09-23,2023-09-29,"6.12.2.b"
"C18762",1,1,2023-10-09,2023-11-02,"6.12.2.a"
"C18762",1,1,2023-10-28,2024-01-24,"6.12.2.a"
"C18762",1,1,2024-01-30,2024-02-05,"6.12.2.b"
"C18762",1,1,2024-03-23,2024-03-29,"6.12.2.b"
"C18762",1,1,2024-03-29,2024-04-04,"6.12.2.b"
"C18762",1,1,2024-04-29,2024-05-05,"6.12.2.b"
"C18762",1,1,2024-07-23,2024-07-29,"6.12.2.b"
"C18762",1,1,2024-07-26,2024-08-01,"6.12.2.b"
"C18762",1,1,2024-10-08,2024-10-14,"6.12.2.b"
"C18762",1,1,2024-10-09,2024-10-15,"6.12.2.b"
"C18762",1,1,2024-10-11,2024-10-17,"6.12.2.b"
"C18762",1,1,2024-10-12,2024-10-18,"6.12.2.b"
"C18762",1,1,2024-10-14,2024-10-20,"6.12.2.b"
"C18762",1,1,2024-10-15,2024-10-21,"6.12.2.b"
"C18762",1,1,2024-10-16,2024-10-22,"6.12.2.b"
"C18762",1,1,2024-10-17,2024-10-23,"6.12.2.b"
"C18762",1,1,2024-10-18,2024-10-24,"6.12.2.b"
"C18762",1,1,2024-10-18,2025-08-14,"6.12.2.a"
"C18762",1,1,2024-10-21,2024-10-27,"6.12.2.b"
"C18762",1,1,2024-10-22,2024-10-28,"6.12.2.b"
"C18762",1,1,2024-10-23,2024-10-29,"6.12.2.b"
"C18762",1,1,2024-10-24,2024-10-30,"6.12.2.b"
"C18762",1,1,2024-10-25,2024-10-31,"6.12.2.b"
"C18762",1,1,2024-10-26,2024-11-01,"6.12.2.b"
"C18762",1,1,2024-10-31,2024-11-06,"6.12.2.b"
"C18762",1,1,2024-11-02,2024-11-08,"6.12.2.b"
"C18762",1,1,2024-11-04,2024-11-10,"6.12.2.b"
"C18762",1,1,2024-11-12,2024-11-18,"6.12.2.b"
"C18762",1,1,2024-11-26,2024-12-03,"6.12.2.a"
"C18762",1,1,2024-11-28,2024-12-05,"6.12.2.a"
"C18762",1,1,2024-11-30,2024-12-10,"6.12.2.a"
"C18762",1,1,2024-12-05,2024-12-13,"6.12.2.a"
"C18762",1,1,2024-12-09,2024-12-17,"6.12.2.a"
"C18762",1,1,2024-12-13,2024-12-28,"6.12.2.a"
"C18762",1,1,2024-12-24,2025-01-07,"6.12.2.a"
"C18762",1,1,2025-01-02,2025-01-12,"6.12.2.a"
"C18762",1,1,2025-01-07,2025-01-14,"6.12.2.a"
"C18762",1,1,2025-01-10,2025-01-18,"6.12.2.a"
"C18762",1,1,2025-01-14,2025-01-22,"6.12.2.a"
"C18762",1,1,2025-01-17,2025-02-17,"6.12.2.a"
"C18762",1,1,2025-02-26,2025-03-04,"6.12.2.b"
"C18762",1,1,2025-02-27,2025-03-05,"6.12.2.b"
"C18762",1,1,2025-08-09,2026-09-30,"6.12.2.a"
"C18777",1,1,2025-05-26,2025-09-10,"6.12.2.a"
"C18777",1,1,2025-06-15,2026-09-30,"6.12.2.a"
"C18801",2,1,2023-04-13,2023-10-22,"6.12.2.a"
"C18801",2,1,2025-05-20,2025-07-31,"6.12.2.a"
"C18801",2,1,2025-06-29,2026-03-05,"6.12.2.a"
"C18810",2,1,2023-02-02,2023-11-21,"6.12.2.a"
"C18810",2,1,2025-04-13,2025-04-19,"6.12.2.b"
"C18810",2,1,2025-04-14,2025-04-20,"6.12.2.b"
"C18810",2,1,2025-04-15,2025-04-21,"6.12.2.b"
"C18810",2,1,2025-04-17,2025-04-23,"6.12.2.b"
"C18810",2,1,2025-04-18,2025-04-24,"6.12.2.b"
"C18810",2,1,2025-04-20,2025-04-26,"6.12.2.b"
"C18810",2,1,2025-04-21,2025-04-27,"6.12.2.b"
"C18810",2,1,2025-04-22,2025-04-28,"6.12.2.b"
"C18810",2,1,2025-04-23,2025-04-29,"6.12.2.b"
"C18810",2,1,2025-04-24,2025-04-30,"6.12.2.b"
"C18810",2,1,2025-04-27,2025-05-03,"6.12.2.b"
"C18810",2,1,2025-04-30,2025-05-06,"6.12.2.b"
"C18810",2,1,2025-05-02,2025-05-08,"6.12.2.b"
"C18810",2,1,2025-05-04,2025-05-10,"6.12.2.b"
"C18810",2,1,2025-05-11,2026-04-10,"6.12.2.a"
"C18810",2,1,2025-05-13,2025-05-19,"6.12.2.b"
"C18810",2,1,2025-05-15,2025-05-21,"6.12.2.b"
"C18810",2,1,2025-05-19,2025-05-25,"6.12.2.b"
"C18810",2,1,2025-05-20,2025-05-26,"6.12.2.b"
"C18810",2,1,2025-05-23,2025-05-29,"6.12.2.b"
"C18810",2,1,2025-05-25,2025-05-31,"6.12.2.b"
"C18810",2,1,2025-05-31,2025-06-06,"6.12.2.b"
"C18810",2,1,2025-06-03,2025-06-09,"6.12.2.b"
"C18810",2,1,2025-06-08,2025-06-14,"6.12.2.b"
"C18810",2,1,2025-06-09,2025-06-15,"6.12.2.b"
"C18810",2,1,2025-06-13,2025-06-19,"6.12.2.b"
"C18954",1,1,2024-07-06,2024-08-17,"6.12.2.a"
"C18954",1,1,2024-10-21,2025-10-14,"6.12.2.a"
"C18954",1,1,2024-11-19,2025-07-02,"6.12.2.a"
"C18969",1,1,2024-07-17,2024-07-23,"6.12.2.b"
"C18969",1,1,2024-07-18,2024-07-24,"6.12.2.b"
"C18969",1,1,2024-07-19,2024-07-25,"6.12.2.b"
"C18969",1,1,2024-07-20,2024-07-26,"6.12.2.b"
"C18969",1,1,2024-07-21,2024-07-27,"6.12.2.b"
"C18969",1,1,2024-07-22,2024-07-28,"6.12.2.b"
"C18969",1,1,2024-07-24,2024-07-30,"6.12.2.b"
"C18969",1,1,2024-07-25,2024-07-31,"6.12.2.b"
"C18969",1,1,2024-07-26,2024-08-01,"6.12.2.b"
"C18969",1,1,2024-07-27,2024-08-02,"6.12.2.b"
"C18969",1,1,2024-07-28,2024-08-03,"6.12.2.b"
"C18969",1,1,2024-07-29,2024-08-04,"6.12.2.b"
"C18969",1,1,2024-07-30,2024-08-05,"6.12.2.b"
"C18969",1,1,2024-08-01,2024-08-07,"6.12.2.b"
"C18969",1,1,2024-08-02,2024-08-08,"6.12.2.b"
"C18969",1,1,2024-08-03,2024-08-09,"6.12.2.b"
"C18969",1,1,2024-08-04,2024-08-10,"6.12.2.b"
"C18969",1,1,2024-08-05,2024-08-11,"6.12.2.b"
"C18969",1,1,2024-08-06,2024-08-12,"6.12.2.b"
"C18969",1,1,2024-08-07,2024-08-13,"6.12.2.b"
"C18969",1,1,2024-08-08,2024-08-14,"6.12.2.b"
"C18969",1,1,2024-08-09,2024-08-15,"6.12.2.b"
"C18969",1,1,2024-08-10,2024-08-16,"6.12.2.b"
"C18969",1,1,2024-08-11,2024-08-17,"6.12.2.b"
"C18969",1,1,2024-08-12,2024-08-18,"6.12.2.b"
"C18969",1,1,2024-08-13,2024-08-19,"6.12.2.b"
"C18969",1,1,2024-08-14,2024-08-20,"6.12.2.b"
"C18969",1,1,2024-08-15,2024-08-21,"6.12.2.b"
"C18969",1,1,2024-08-16,2024-08-22,"6.12.2.b"
"C18969",1,1,2024-08-17,2024-08-23,"6.12.2.b"
"C18969",1,1,2024-08-18,2024-08-24,"6.12.2.b"
"C18969",1,1,2024-08-18,2026-02-10,"6.12.2.a"
"C18969",1,1,2024-08-19,2024-08-25,"6.12.2.b"
"C18969",1,1,2024-08-20,2024-08-26,"6.12.2.b"
"C18969",1,1,2024-08-21,2024-08-27,"6.12.2.b"
"C18969",1,1,2024-08-22,2024-08-28,"6.12.2.b"
"C18969",1,1,2024-08-23,2024-08-29,"6.12.2.b"
"C18969",1,1,2024-08-24,2024-08-30,"6.12.2.b"
"C18969",1,1,2024-08-27,2024-09-02,"6.12.2.b"
"C18969",1,1,2024-08-30,2024-09-05,"6.12.2.b"
"C19071",1,1,2023-04-24,2025-04-09,"6.12.2.a"
"C19071",1,1,2024-05-03,2024-05-09,"6.12.2.b"
"C19071",1,1,2024-05-06,2024-05-12,"6.12.2.b"
"C19071",1,1,2024-05-11,2024-05-17,"6.12.2.b"
"C19071",1,1,2024-05-14,2024-05-20,"6.12.2.b"
"C19071",1,1,2024-05-20,2024-05-26,"6.12.2.b"
"C19071",1,1,2024-05-22,2024-05-28,"6.12.2.b"
"C19071",1,1,2024-05-23,2024-05-29,"6.12.2.b"
"C19071",1,1,2024-05-26,2024-06-01,"6.12.2.b"
"C19071",1,1,2024-05-27,2024-06-02,"6.12.2.b"
"C19071",1,1,2024-06-03,2024-06-09,"6.12.2.b"
"C19071",1,1,2024-06-04,2024-06-10,"6.12.2.b"
"C19071",1,1,2024-06-05,2024-06-11,"6.12.2.b"
"C19071",1,1,2024-06-11,2024-06-17,"6.12.2.b"
"C19071",1,1,2024-06-16,2024-06-22,"6.12.2.b"
"C19071",1,1,2024-06-19,2024-06-25,"6.12.2.b"
"C19071",1,1,2024-07-17,2024-07-23,"6.12.2.b"
"C19071",1,1,2024-08-02,2024-08-08,"6.12.2.b"
"C19071",1,1,2024-08-05,2024-08-11,"6.12.2.b"
"C19071",1,1,2024-08-10,2024-08-16,"6.12.2.b"
"C19071",1,1,2024-08-13,2024-08-19,"6.12.2.b"
"C19071",1,1,2024-08-17,2024-08-23,"6.12.2.b"
"C19071",1,1,2024-08-18,2024-08-24,"6.12.2.b"
"C19071",1,1,2025-04-04,2026-09-30,"6.12.2.a"
"C19185",1,1,2025-03-17,2025-03-23,"6.12.2.b"
"C19185",1,1,2025-03-18,2025-03-24,"6.12.2.b"
"C19185",1,1,2025-03-22,2025-03-28,"6.12.2.b"
"C19185",1,1,2025-03-24,2025-03-30,"6.12.2.b"
"C19185",1,1,2025-03-26,2025-04-01,"6.12.2.b"
"C19185",1,1,2025-03-27,2025-04-02,"6.12.2.b"
"C19185",1,1,2025-04-01,2025-04-07,"6.12.2.b"
"C19185",1,1,2025-04-02,2025-04-08,"6.12.2.b"
"C19185",1,1,2025-04-04,2025-04-10,"6.12.2.b"
"C19185",1,1,2025-04-05,2025-04-11,"6.12.2.b"
"C19185",1,1,2025-04-10,2025-04-16,"6.12.2.b"
"C19185",1,1,2025-04-12,2025-04-18,"6.12.2.b"
"C19185",1,1,2025-04-12,2025-11-21,"6.12.2.a"
"C19185",1,1,2025-04-15,2025-04-21,"6.12.2.b"
"C19185",1,1,2025-04-23,2025-04-29,"6.12.2.b"
"C19185",1,1,2025-04-25,2025-05-01,"6.12.2.b"
"C19185",1,1,2025-04-26,2025-05-02,"6.12.2.b"
"C19185",1,1,2025-04-28,2025-05-04,"6.12.2.b"
"C19185",1,1,2025-04-29,2025-05-05,"6.12.2.b"
"C19185",1,1,2025-04-30,2025-05-06,"6.12.2.b"
"C19185",1,1,2025-05-01,2025-05-07,"6.12.2.b"
"C19185",1,1,2025-05-03,2025-05-09,"6.12.2.b"
"C19185",1,1,2025-05-04,2025-05-10,"6.12.2.b"
"C19185",1,1,2025-05-05,2025-05-11,"6.12.2.b"
"C19185",1,1,2025-05-07,2025-05-13,"6.12.2.b"
"C19185",1,1,2025-05-09,2025-05-15,"6.12.2.b"
