HoHID,HHType,FirstEntry,LastInactive,Stat,StatEnrollmentID,ReturnTime,HHChronic,HHVet,HHDisability,HHFleeingDV,HoHRaceEthnicity,HHAdult,HHChild,HHNoDOB,HHAdultAge,HHParent,ESTStatus,ESTGeography,ESTLivingSit,ESTDestination,ESTChronic,ESTVet,ESTDisability,ESTFleeingDV,ESTAC3Plus,ESTAdultAge,ESTParent,RRHStatus,RRHMoveIn,RRHGeography,RRHLivingSit,RRHDestination,RRHPreMoveInDays,RRHChronic,RRHVet,RRHDisability,RRHFleeingDV,RRHAC3Plus,RRHAdultAge,RRHParent,PSHStatus,PSHMoveIn,PSHGeography,PSHLivingSit,PSHDestination,PSHHousedDays,PSHChronic,PSHVet,PSHDisability,PSHFleeingDV,PSHAC3Plus,PSHAdultAge,PSHParent,ESDays,THDays,ESTDays,RRHPSHPreMoveInDays,RRHHousedDays,SystemDaysNotPSHHoused,SystemHomelessDays,Other3917Days,TotalHomelessDays,SystemPath,ESTAIR,RRHAIR,PSHAIR,RRHSOStatus,RRHSOMoveIn,ReportID,Step
"C16158",1,2026-02-10,2026-02-09,1,,-1,0,0,0,2,5,1,0,0,25,0,22,1,336,410,0,0,0,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,145,0,145,0,0,145,145,10,155,1,1,0,0,0,-1,607271242,"6.18"
"C16164",1,2025-05-16,2025-05-15,5,"NXS10619062",-1,1,0,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,12,2,1,101,410,76,1,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,76,198,274,76,103,179,4,0,1,0,0,-1,607271242,"6.18"
"C16167",1,2026-03-14,2026-03-13,1,,-1,9,1,1,0,3,1,0,0,55,0,22,1,336,423,0,1,1,0,0,55,0,21,1,2,101,-1,19,0,1,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,9,9,19,172,200,28,1,29,6,1,1,0,0,-1,607271242,"6.18"
"C16173",1,2025-09-04,2025-08-06,5,"NXS11320996",-1,4,0,0,0,3,1,0,0,55,0,12,1,116,420,0,0,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,75,0,75,0,0,75,75,331,406,1,1,0,0,0,-1,607271242,"6.18"
"C16176",1,2025-09-19,2025-09-18,5,,-1,4,1,0,1,3,1,0,0,55,0,12,1,101,423,0,1,0,1,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,47,0,47,0,0,47,47,1550,1597,1,1,0,0,0,-1,607271242,"6.18"
"C16185",1,2023-02-18,2023-02-17,5,,-1,0,0,1,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,101,-1,1316,0,0,1,0,0,55,0,0,0,0,5,0,5,5,222,227,-1,0,0,1,0,-1,607271242,"6.18"
"C16188",1,2025-06-02,2024-07-17,5,"NBN10516301",-1,1,0,1,0,5,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,12,0,1,101,410,297,1,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,13,0,13,331,0,344,344,376,720,5,0,0,0,0,-1,607271242,"6.18"
"C16191",2,2025-11-28,2025-11-27,1,,-1,0,0,1,0,56,2,1,0,25,1,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,3,116,433,49,0,0,1,0,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,49,12,61,49,86,135,4,0,1,0,0,-1,607271242,"6.18"
"C16209",1,2026-01-01,2025-12-31,3,"NXS11320253",114,4,0,0,0,3,1,0,0,25,0,22,1,336,313,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,121,0,121,0,0,121,121,0,121,1,1,0,0,0,-1,607271242,"6.18"
"C16212",1,2022-01-17,2022-01-16,5,,-1,9,1,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,116,-1,1718,0,1,1,0,0,25,0,0,0,0,0,0,0,0,152,152,-1,0,0,1,0,-1,607271242,"6.18"
"C16215",1,2023-09-30,2023-09-29,5,,-1,0,0,1,0,7,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,1092,0,0,1,0,0,55,0,0,0,0,5,0,5,5,150,155,-1,0,0,1,0,-1,607271242,"6.18"
"C16218",1,2026-04-09,2026-04-08,4,"NXS10619147",346,0,0,1,2,5,1,0,0,24,0,22,1,314,313,0,0,1,2,0,24,0,21,1,1,101,-1,83,0,0,1,2,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,22,0,22,83,70,175,105,5,110,5,1,1,0,0,-1,607271242,"6.18"
"C16221",1,2026-05-16,2026-05-15,1,,-1,0,0,1,2,5,1,0,0,25,0,22,1,116,98,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,14,0,14,0,0,14,14,0,14,1,1,0,0,0,-1,607271242,"6.18"
"C16230",1,2025-08-07,2025-06-07,5,"NXS10919980",-1,9,0,1,0,3,1,0,0,25,0,22,3,207,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,114,0,114,0,0,114,114,1,115,1,1,0,0,12,2,607271242,"6.18"
"C16263",1,2026-05-21,2026-05-20,1,,-1,0,0,1,2,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,3,116,-1,1,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,1,132,133,1,13,14,4,0,1,0,0,-1,607271242,"6.18"
"C16266",1,2026-05-30,2026-05-29,1,,-1,0,0,0,0,15,1,0,0,18,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,3,116,-1,2,0,0,0,0,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,2,122,124,2,22,24,4,0,1,0,0,-1,607271242,"6.18"
"C16299",1,2025-10-17,2025-10-16,1,,-1,3,0,0,2,5,1,0,0,25,0,22,1,101,99,0,0,0,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,17,0,17,0,0,17,17,858,875,1,1,0,0,0,-1,607271242,"6.18"
"C16302",2,2021-07-03,2021-07-02,5,,-1,0,1,1,0,5,1,3,0,25,1,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,410,-1,1886,0,1,1,0,1,25,1,0,0,0,30,0,30,30,0,30,-1,0,0,1,0,-1,607271242,"6.18"
"C16326",1,2026-01-05,2026-01-04,2,"NXS11321021",103,0,0,1,0,25,1,0,0,55,0,22,3,116,302,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,38,0,38,0,0,38,38,162,200,1,1,0,0,0,-1,607271242,"6.18"
"C16329",1,2025-12-04,2025-12-03,1,,-1,0,0,1,0,3,1,0,0,25,0,22,1,101,423,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,47,0,47,0,0,47,47,32,79,1,1,0,0,0,-1,607271242,"6.18"
"C16347",1,2025-10-10,2025-10-09,2,"RRH14010879",324,4,0,0,0,356,1,0,0,25,0,22,1,336,207,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,85,0,85,0,0,85,85,106,191,1,1,0,0,0,-1,607271242,"6.18"
"C16362",1,2025-09-15,2025-09-14,5,,-1,0,0,0,0,3,1,0,0,25,0,12,1,335,423,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,131,0,131,0,0,131,131,2,133,1,1,0,0,0,-1,607271242,"6.18"
"C16368",1,2026-04-20,2026-04-19,1,,-1,0,0,1,0,5,1,0,0,55,0,22,1,336,313,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,23,0,23,0,0,23,23,0,23,1,1,0,0,0,-1,607271242,"6.18"
"C16383",2,2025-06-14,2025-06-13,5,,-1,1,0,1,1,5,2,2,0,25,1,12,1,335,314,1,0,1,1,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,133,0,133,0,0,133,133,0,133,1,1,0,0,0,-1,607271242,"6.18"
"C16398",1,2026-02-03,2026-02-02,1,,-1,0,0,1,2,5,1,0,0,25,0,21,1,206,-1,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,118,0,118,0,0,118,118,2,120,1,1,0,0,0,-1,607271242,"6.18"
"C16428",1,2025-02-28,2025-02-09,5,"RRH13210329",-1,9,0,1,0,46,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,12,2,1,101,433,20,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,8,0,8,15,236,259,23,18,41,5,0,1,0,0,-1,607271242,"6.18"
"C16443",1,2025-12-20,2025-12-19,1,,-1,0,0,1,0,5,1,0,0,25,0,22,1,99,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,12,0,12,0,0,12,12,176,188,1,1,0,0,0,-1,607271242,"6.18"
"C16458",1,2026-07-18,2026-07-17,1,,-1,0,0,0,2,3,1,0,0,25,0,21,1,206,-1,0,0,0,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,75,0,75,0,0,75,75,410,485,1,1,0,0,0,-1,607271242,"6.18"
"C16461",1,2023-01-27,2023-01-26,5,,-1,9,0,1,0,57,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,12,2,2,116,24,1155,0,0,1,0,0,25,0,0,0,0,2,0,2,2,482,484,-1,0,0,1,0,-1,607271242,"6.18"
"C16464",1,2026-02-17,2026-02-16,2,"NXS13814747",724,4,0,1,2,5,3,0,0,55,0,22,3,335,431,0,0,1,2,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,117,0,117,0,0,117,117,15,132,1,1,0,0,22,1,607271242,"6.18"
"C16473",1,2025-11-07,2025-11-06,1,,-1,1,0,1,2,67,1,0,0,25,0,22,1,99,99,1,0,1,2,0,25,0,22,1,1,101,423,33,1,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,37,0,37,21,45,103,58,598,656,5,1,1,0,0,-1,607271242,"6.18"
"C16479",1,2025-10-25,2025-10-24,3,"NXS12711557",730,0,0,1,0,3,1,0,0,55,0,22,1,116,99,0,0,1,0,0,55,0,21,1,1,101,-1,2,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,49,0,49,2,254,305,51,44,95,5,1,1,0,0,-1,607271242,"6.18"
"C16485",1,2026-05-03,2026-05-02,1,,-1,9,0,1,2,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,1,101,-1,2,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,2,149,151,2,28,30,4,0,1,0,0,-1,607271242,"6.18"
"C16494",1,2026-03-08,2026-03-07,2,"RRH13213683",609,0,0,0,0,3,1,0,0,25,0,22,1,99,99,0,0,0,0,0,25,0,21,1,1,116,-1,1,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,3,0,3,1,173,177,4,95,99,5,1,1,0,0,-1,607271242,"6.18"
"C16497",1,2022-02-18,2022-02-17,5,,-1,0,1,0,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,1668,0,1,0,0,0,55,0,0,0,0,18,0,18,18,334,352,-1,0,0,1,0,-1,607271242,"6.18"
"C16506",1,2025-05-30,2025-05-29,5,"RRH16016605",-1,1,0,1,0,123,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,12,2,1,116,205,71,1,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,71,122,193,71,346,417,4,0,1,0,0,-1,607271242,"6.18"
"C16533",1,2026-01-11,2026-01-10,4,"NXS10721363",121,1,0,1,1,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,0,1,116,99,109,1,0,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,108,0,108,108,730,838,4,0,0,0,0,-1,607271242,"6.18"
"C16536",1,2024-04-16,2024-04-15,5,,-1,0,1,1,2,25,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,431,-1,848,0,1,1,2,0,25,0,0,0,0,50,0,50,50,0,50,-1,0,0,1,0,-1,607271242,"6.18"
"C16539",1,2025-10-02,2025-10-01,3,"NXS11314299",531,2,0,1,0,3,1,0,0,55,0,22,1,101,422,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,55,0,55,0,0,55,55,0,55,1,1,0,0,0,-1,607271242,"6.18"
"C16542",1,2025-11-11,2025-11-10,1,,-1,4,0,0,0,5,1,0,0,55,0,22,1,116,99,0,0,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,3,0,3,0,0,3,3,890,893,1,1,0,0,0,-1,607271242,"6.18"
"C16545",1,2025-04-04,2024-07-12,5,"RRH13215902",-1,2,0,1,0,126,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,2,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,544,0,0,1,0,0,25,0,35,0,35,78,0,113,113,1842,1955,-1,0,0,1,0,-1,607271242,"6.18"
"C16554",1,2025-12-04,2025-12-03,1,,-1,1,0,1,2,5,1,0,0,25,0,22,1,116,423,1,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,45,0,45,0,0,45,45,7,52,1,1,0,0,0,-1,607271242,"6.18"
"C16578",1,2025-02-08,2025-02-07,5,,-1,0,0,1,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,12,2,1,101,410,118,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,118,259,377,118,91,209,4,0,1,0,0,-1,607271242,"6.18"
"C16581",1,2026-01-06,2026-01-05,4,"NXS10719073",226,1,0,1,2,3,1,0,0,25,0,21,1,101,-1,1,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,121,0,121,0,0,121,121,534,655,1,1,0,0,0,-1,607271242,"6.18"
"C16593",1,2025-09-19,2025-09-18,5,,-1,2,1,1,0,5,1,0,0,55,0,11,1,116,-1,0,1,1,0,0,55,0,21,0,2,101,-1,69,0,1,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,106,106,0,0,106,106,1460,1566,6,1,0,0,0,-1,607271242,"6.18"
"C16596",1,2026-04-28,2026-04-27,2,"RRH13213797",661,1,0,1,0,5,1,0,0,55,0,21,1,410,-1,1,0,1,0,0,55,0,21,0,1,101,-1,107,1,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,87,0,87,64,0,151,151,1056,1207,5,1,0,0,0,-1,607271242,"6.18"
"C16605",1,2025-11-10,2025-11-09,1,,-1,0,0,0,1,5,1,0,0,25,0,22,1,410,423,0,0,0,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,16,0,16,0,0,16,16,2,18,1,1,0,0,0,-1,607271242,"6.18"
"C16608",1,2026-06-12,2026-06-11,4,"NXS11317166",506,1,0,1,1,1,1,0,0,25,0,21,1,116,-1,1,0,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,111,0,111,0,0,111,111,9,120,1,1,0,0,0,-1,607271242,"6.18"
"C16626",1,2026-02-22,2026-02-21,4,"NBN10519025",327,6,0,1,0,5,1,0,0,25,0,22,1,99,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,2,0,2,0,0,2,2,333,335,1,1,0,0,0,-1,607271242,"6.18"
"C16635",1,2026-01-09,2026-01-08,1,,-1,9,0,1,1,5,1,0,0,55,0,22,1,336,423,0,0,1,1,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,17,0,17,0,0,17,17,0,17,1,1,0,0,0,-1,607271242,"6.18"
"C16638",1,2025-11-21,2025-11-20,3,"NXS12716941",282,4,0,0,0,146,1,0,0,25,0,22,1,336,116,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,21,1,2,116,-1,108,0,0,0,0,0,25,0,80,0,80,43,0,123,123,2276,2399,9,1,0,1,0,-1,607271242,"6.18"
"C16644",1,2025-09-24,2025-09-23,5,,-1,9,0,1,0,5,1,0,0,24,0,11,3,207,-1,0,0,1,0,0,24,0,22,1,3,101,420,11,0,0,1,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,102,0,102,0,270,372,102,13,115,5,1,1,0,0,-1,607271242,"6.18"
"C16668",1,2026-02-12,2026-02-11,2,"RRH13217173",343,9,0,1,1,156,1,0,0,25,0,22,1,99,99,0,0,1,1,0,25,0,22,1,1,101,423,11,0,0,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,6,0,6,8,12,26,14,101,115,5,1,1,0,0,-1,607271242,"6.18"
"C16674",1,2026-06-02,2026-06-01,1,,-1,0,1,1,2,46,1,0,0,55,0,22,1,225,99,0,1,1,2,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,3,0,3,0,0,3,3,1614,1617,1,1,0,0,0,-1,607271242,"6.18"
"C16677",1,2026-04-21,2026-04-20,4,"NXS10719957",303,0,0,1,0,5,1,0,0,25,0,22,1,99,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,1,0,1,0,0,1,1,4,5,1,1,0,0,0,-1,607271242,"6.18"
"C16689",1,2026-02-28,2026-02-27,1,,-1,0,0,1,0,5,1,0,0,25,0,22,1,206,98,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,26,0,26,0,0,26,26,26,52,1,1,0,0,0,-1,607271242,"6.18"
"C16704",1,2026-02-04,2026-02-03,2,"RRH12114092",697,0,0,1,0,3,1,0,0,55,0,22,1,116,207,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,20,0,20,0,0,20,20,3,23,1,1,0,0,0,-1,607271242,"6.18"
"C16713",1,2026-05-10,2026-05-09,1,,-1,0,0,1,0,5,1,0,0,25,0,21,1,101,-1,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,144,0,144,0,0,144,144,101,245,1,1,0,0,0,-1,607271242,"6.18"
"C16719",2,2025-10-04,2025-10-03,1,,-1,0,1,1,0,3,2,1,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,1,101,-1,34,0,1,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,34,328,362,34,15,49,4,0,1,0,0,-1,607271242,"6.18"
"C16737",1,2026-07-06,2026-07-05,4,"TRN10419733",297,4,0,0,2,5,1,0,0,25,0,22,1,116,313,0,0,0,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,18,0,18,0,0,18,18,854,872,1,1,0,0,0,-1,607271242,"6.18"
"C16749",1,2024-05-14,2024-04-12,5,"NXS11315193",-1,2,1,1,0,5,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,12,2,1,101,24,557,0,1,1,0,0,55,0,84,0,84,0,0,84,84,984,1068,-1,0,0,1,0,-1,607271242,"6.18"
"C16752",1,2025-07-25,2025-07-24,5,"NXS11412263",-1,1,0,1,2,3,1,0,0,25,0,12,1,116,207,1,0,1,2,0,25,0,12,0,1,101,99,190,1,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,205,0,205,20,0,225,225,3632,3857,5,1,0,0,0,-1,607271242,"6.18"
"C16758",1,2025-10-12,2025-10-11,1,,-1,6,0,1,0,237,1,0,0,55,0,22,1,101,423,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,270,300,1,1,0,0,0,-1,607271242,"6.18"
"C16761",1,2025-12-18,2025-12-17,1,,-1,1,0,1,0,3,1,0,0,55,0,22,1,116,423,1,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,51,0,51,0,0,51,51,0,51,1,1,0,0,0,-1,607271242,"6.18"
"C16767",1,2026-03-15,2026-03-14,1,,-1,0,0,1,0,5,1,0,0,25,0,22,1,314,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,6,0,6,0,0,6,6,72,78,1,1,0,0,0,-1,607271242,"6.18"
"C16806",2,2026-04-19,2026-04-18,1,,-1,4,0,1,1,3,2,3,0,25,1,22,1,101,313,0,0,1,1,1,25,1,21,1,1,336,-1,22,0,0,1,1,1,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,66,0,66,22,75,163,88,52,140,5,1,1,0,0,-1,607271242,"6.18"
"C16824",1,2025-12-04,2025-12-03,1,,-1,1,0,1,0,16,1,0,0,55,0,22,1,314,423,1,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,35,0,35,0,0,35,35,0,35,1,1,0,0,0,-1,607271242,"6.18"
"C16830",1,2025-10-10,2025-10-09,1,,-1,0,0,1,2,257,1,0,0,25,0,22,1,206,423,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,18,0,18,0,0,18,18,0,18,1,1,0,0,0,-1,607271242,"6.18"
"C16833",1,2025-11-17,2025-11-16,1,,-1,0,0,1,2,5,1,0,0,18,0,22,1,336,312,0,0,1,2,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,53,0,53,0,0,53,53,15,68,1,1,0,0,0,-1,607271242,"6.18"
"C16839",1,2026-07-28,2026-07-27,1,,-1,0,0,1,2,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,1,116,-1,65,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,65,0,65,65,47,112,4,0,0,0,0,-1,607271242,"6.18"
"C16854",1,2026-06-20,2026-06-19,1,,-1,0,0,0,0,3,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,1,116,-1,3,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,3,100,103,3,20,23,4,0,1,0,0,-1,607271242,"6.18"
"C16869",1,2026-02-02,2026-02-01,1,,-1,0,0,1,0,5,1,0,0,55,0,22,1,336,423,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,23,0,23,0,0,23,23,0,23,1,1,0,0,0,-1,607271242,"6.18"
"C16914",1,2025-12-23,2025-12-22,1,,-1,1,0,1,0,5,1,0,0,25,0,22,3,101,313,1,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,31,0,31,0,0,31,31,1451,1482,1,1,0,0,0,-1,607271242,"6.18"
"C16923",1,2025-12-11,2025-12-10,1,,-1,0,0,1,0,357,1,0,0,25,0,21,3,206,-1,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,116,0,116,0,0,116,116,8,124,1,1,0,0,0,-1,607271242,"6.18"
"C16926",1,2025-11-14,2025-11-13,2,"NXS10917254",359,0,0,1,0,36,1,0,0,25,0,22,1,116,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,87,0,87,0,0,87,87,2,89,1,1,0,0,0,-1,607271242,"6.18"
"C16932",1,2026-03-28,2026-03-27,4,"PSH11915672",407,1,1,1,2,5,1,0,0,25,0,22,1,101,423,1,1,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,21,0,21,0,0,21,21,58,79,1,1,0,0,0,-1,607271242,"6.18"
"C16941",1,2025-11-17,2025-11-16,2,"RRH12316332",347,1,1,1,0,5,1,0,0,55,0,22,1,336,419,1,1,1,0,0,55,0,21,1,2,101,-1,175,1,1,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,180,187,6,118,311,193,71,264,7,1,1,0,0,-1,607271242,"6.18"
